Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
0,83.288703125,0,1,122581,-12082.0,-18814.0,26.152662378120294,[ 1138 53415 74825 37241 16993  6830   911   311   163   173]
1,83.28741666666667,0,1,122582,-12091.0,-18809.0,26.152480482924027,[ 1134 53433 74818 37238 16990  6829   911   311   163   173]
2,83.28811458333334,0,1,122583,-12091.0,-18805.5,26.15281474628567,[ 1134 53434 74817 37238 16990  6829   911   311   163   173]
3,83.28986979166666,0,1,122586,-12076.5,-18803.0,26.152529384597056,[ 1135 53428 74818 37242 16991  6828   911   311   163   173]
4,83.28899479166667,0,1,122580,-12076.5,-18808.5,26.15264621191113,[ 1137 53432 74812 37242 16991  6828   911   311   163   173]
5,83.30944270833334,0,1,122768,-12102.0,-18703.0,26.1464664678026,[ 1140 53396 74755 37313 17008  6827   918   309   161   173]
6,83.30898958333333,0,1,122759,-12102.0,-18691.0,26.146789645589855,[ 1140 53401 74749 37313 17013  6823   918   309   161   173]
7,83.30969791666666,0,1,122759,-12102.0,-18694.0,26.146417730103664,[ 1140 53401 74749 37313 17013  6823   918   309   161   173]
8,83.30194791666666,0,1,122662,-12089.0,-18833.0,26.154693539062684,[ 1145 53414 74782 37260 17015  6821   920   309   161   173]
9,83.30874479166667,0,1,122621,-12043.0,-18753.0,26.151117618474462,[ 1153 53383 74850 37219 17012  6810   931   312   158   172]
10,83.30874479166667,0,1,122621,-12043.0,-18753.0,26.151117618474462,[ 1153 53383 74850 37219 17012  6810   931   312   158   172]
11,83.309078125,0,1,122618,-12043.0,-18753.0,26.15103162568633,[ 1153 53377 74853 37222 17012  6810   931   312   158   172]
12,83.31164583333333,0,1,122728,-12046.0,-18823.5,26.155764019770082,[ 1161 53386 74812 37243 17015  6810   931   312   158   172]
13,83.307765625,0,1,122720,-12217.5,-18828.0,26.154668642106742,[ 1176 53340 74856 37206 17042  6808   932   311   158   171]
14,83.30783854166667,0,1,122720,-12217.5,-18828.0,26.154694069910242,[ 1176 53340 74852 37211 17041  6808   932   311   158   171]
15,83.307421875,0,1,122720,-12217.5,-18828.0,26.15464361094931,[ 1176 53340 74854 37209 17041  6808   932   311   158   171]
16,83.31498958333333,0,1,122735,-12221.5,-18849.0,26.15842340233304,[ 1190 53359 74784 37266 17019  6809   933   311   158   171]
17,83.304390625,0,1,122685,-12220.0,-19044.0,26.17166003630158,[ 1208 53331 74792 37249 17081  6753   946   310   164   166]
18,83.300734375,0,1,122676,-12222.0,-19044.0,26.17163484182879,[ 1210 53319 74809 37239 17081  6755   946   311   164   166]
19,83.29904166666667,0,1,122645,-12222.0,-19048.5,26.1748852098393,[ 1201 53368 74767 37241 17085  6751   946   311   164   166]
20,83.30142708333334,0,1,122667,-12219.5,-19111.5,26.179707592524785,[ 1215 53392 74716 37240 17098  6748   949   312   164   166]
21,83.27928645833333,0,1,122577,-12237.0,-19074.5,26.183566413226796,[ 1211 53430 74688 37221 17108  6753   948   311   164   166]
