Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
71,92.63483854166667,0.005114756944444328,1,148782,-34555.5,-9625.5,30.071726509037482,[  916 20778 62423 53053 39904 10730  1748   931   985   532]
72,92.597078125,0.004283680555555236,1,148739,-34579.0,-9613.0,30.066370901240806,[  917 20779 62526 53059 39872 10650  1748   933   984   532]
73,92.60779166666667,0.004823263888889073,1,148790,-34656.5,-9669.5,30.07779229414836,[  919 20797 62521 52975 39919 10670  1746   935   987   531]
74,92.58533333333334,0.004300173611111309,1,148679,-34639.0,-9691.0,30.082194337163788,[  918 20862 62539 52928 39885 10669  1746   935   987   531]
75,92.274828125,0.0007782986111109835,1,147681,-34934.5,-10093.5,30.209978617062536,[  933 19820 64507 50092 41885 10357  1950   898  1010   548]
76,92.26752083333334,0.0005286458333335039,1,147658,-34941.5,-10079.5,30.212057218165942,[  935 19835 64514 50113 41834 10363  1950   898  1010   548]
77,92.267046875,0.00040538194444460863,1,147670,-34938.5,-10061.5,30.211406226372283,[  937 19836 64509 50120 41833 10359  1950   898  1010   548]
78,92.26908333333333,0.0007137152777777563,1,147686,-34938.0,-10059.0,30.21350209332006,[  937 19839 64503 50112 41845 10360  1948   898  1010   548]
79,92.26646354166667,0.0004814236111111351,1,147686,-34938.0,-10059.0,30.213501436542614,[  937 19839 64529 50095 41836 10360  1948   898  1010   548]
80,92.25633854166666,-0.001278124999999856,1,147651,-34940.0,-10072.5,30.21695136718885,[  937 19849 64540 50093 41817 10359  1949   898  1010   548]
81,92.25853125,-0.0030668402777777716,1,147663,-34933.5,-10060.0,30.217994348171203,[  937 19851 64537 50111 41798 10362  1948   898  1010   548]
82,92.257796875,-0.003918750000000178,1,147657,-34918.5,-10060.0,30.218686860333737,[  937 19855 64534 50115 41792 10366  1944   899  1010   548]
83,92.25722395833333,-0.009187500000000171,1,147662,-34918.5,-10060.0,30.218514216623213,[  937 19855 64534 50126 41781 10366  1944   899  1010   548]
84,92.249015625,-0.013327083333333196,1,147625,-34919.0,-10078.5,30.221391371458054,[  937 19873 64518 50134 41772 10363  1945   900  1010   548]
85,92.25477604166667,-0.013841145833333238,1,147665,-34918.5,-10046.5,30.221560677661785,[  938 19857 64541 50112 41783 10367  1944   900  1010   548]
86,92.25330208333334,-0.014665624999999712,1,147672,-34918.5,-10060.0,30.22148405474565,[  938 19858 64539 50140 41756 10367  1944   900  1010   548]
