Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
0,78.49091666666666,0,1,118975,-8861.0,-17186.5,24.411866581502032,[  167 24599 87316 58529 15368  3654  1152   651   176   388]
1,78.489671875,0,1,118967,-8858.5,-17178.0,24.41312760749499,[  167 24598 87325 58520 15368  3655  1154   649   176   388]
2,78.48852604166666,0,1,118963,-8859.0,-17178.0,24.412765692664706,[  167 24602 87326 58519 15372  3648  1152   650   176   388]
3,78.50530208333333,0,1,119094,-8863.0,-17133.5,24.409049146192594,[  164 24611 87326 58490 15391  3653  1156   643   178   388]
4,78.488546875,0,1,118961,-8859.0,-17169.0,24.41391048308172,[  167 24603 87322 58516 15378  3649  1151   650   176   388]
5,78.49591666666667,0,1,119070,-8854.0,-17110.5,24.41284143798892,[  161 24671 87244 58528 15371  3660  1160   642   175   388]
6,78.49591145833334,0,1,119069,-8854.0,-17110.5,24.412731991397997,[  162 24670 87256 58516 15371  3660  1160   642   175   388]
7,78.48771875,0,1,118976,-8854.5,-17129.5,24.414733325137203,[  162 24676 87291 58461 15380  3669  1160   638   175   388]
8,78.48396875,0,1,118968,-8866.0,-17165.0,24.419042545365222,[  164 24665 87308 58466 15376  3654  1161   645   173   388]
9,78.39806770833333,0,1,118559,-8784.5,-16990.5,24.44411963658981,[  127 19513 82265 67150 16526  3961  1266   629   176   387]
10,78.346484375,0,1,118304,-8780.0,-16986.5,24.44123811211046,[  127 19563 82364 67090 16428  3970  1268   630   173   387]
11,77.92280208333334,0,1,116382,-8822.0,-17204.0,24.49234614422083,[  155 20140 84587 64763 16021  3874  1271   629   173   387]
12,77.53553645833334,0,1,114726,-8853.5,-17156.0,24.540375694831212,[  159 21077 85301 63592 15616  3795  1278   621   174   387]
13,77.24675,0,1,113738,-8803.5,-17163.5,24.55791199432137,[  187 21919 85698 62890 15119  3743  1258   626   172   388]
14,77.19349479166667,0,1,113525,-8835.0,-17222.5,24.553972488661202,[  187 22017 85673 62912 15056  3719  1250   627   171   388]
15,77.15049479166667,0,1,113334,-8836.5,-17206.5,24.549729128363406,[  184 22068 85772 62822 15011  3709  1248   627   171   388]
16,77.14933854166667,0,1,113344,-8842.5,-17206.0,24.552372277609066,[  184 22082 85816 62778 14991  3716  1248   625   172   388]
17,77.11477083333334,0,1,113242,-8851.0,-17240.0,24.575361021203385,[  184 22198 85886 62643 14940  3715  1244   628   173   389]
18,77.12221354166667,0,1,113271,-8862.5,-17239.0,24.577024253190213,[  183 22200 85863 62648 14957  3714  1243   631   172   389]
19,77.13271354166666,0,1,113292,-8865.0,-17210.5,24.582901972865713,[  184 22183 85841 62667 14968  3722  1242   632   172   389]
20,77.134078125,0,1,113282,-8856.0,-17252.0,24.58917205664714,[  185 22197 85832 62647 14973  3731  1242   632   172   389]
21,77.16983333333333,0,1,113289,-8860.5,-17418.5,24.62513621733334,[   99 17421 90553 59330 18026  4059  1266   640   217   389]
22,77.480625,0,1,114457,-8873.5,-17483.5,24.73468127837325,[  102 17167 89573 59895 18507  4199  1289   662   217   389]
23,77.55947395833333,0,1,114870,-8908.5,-17496.5,24.74641376236727,[   99 17084 89402 60040 18603  4212  1293   661   217   389]
24,77.58834375,0,1,114981,-8909.0,-17511.5,24.759513482333126,[  102 17077 89221 60203 18620  4213  1293   663   219   389]
25,77.7330625,0,1,115389,-8913.5,-17617.0,24.82869862922932,[  101 16934 88965 60251 18776  4388  1309   664   223   389]
26,77.80430208333334,0,1,115613,-8942.0,-17578.0,24.853961459736738,[  101 16878 88757 60210 19063  4399  1305   674   224   389]
27,77.951546875,0,1,116198,-8981.0,-17658.5,24.89860126599506,[  101 16807 88100 60599 19308  4488  1289   698   221   389]
28,77.97224479166667,0,1,116311,-8974.0,-17658.0,24.905091837615796,[  102 16801 87994 60701 19308  4496  1289   697   223   389]
29,78.04933854166667,0,1,116568,-8972.5,-17624.0,24.910755878066798,[   98 16726 87756 60914 19381  4520  1292   700   224   389]
30,78.134015625,0,1,116780,-8976.5,-17638.0,24.936261314678326,[   95 16607 87515 61063 19542  4561  1295   706   226   390]
31,79.00113541666667,0.017048784722222383,1,120080,-8919.0,-17748.0,25.044799001871876,[   80 15858 84036 63654 20653  5041  1339   719   230   390]
32,79.11282291666667,0.02080989583333377,1,120481,-8895.0,-17898.0,25.058903111591725,[   89 15725 83684 64032 20663  5113  1344   728   232   390]
33,79.653171875,0.03826232638888882,1,122465,-8857.5,-17953.5,25.096274350854863,[   84 15195 81883 65438 21325  5302  1402   737   244   390]
34,80.032203125,0.051455208333333266,1,123839,-8850.0,-17852.0,25.14073428224416,[   83 16400 79079 67945 20145  5649  1315   761   232   391]
35,80.15311458333333,0.05523993055555536,1,124343,-8748.5,-17772.5,25.141252904162062,[   86 16262 78771 68158 20323  5688  1323   768   230   391]
36,80.61772916666666,0.07072725694444415,1,126214,-8742.5,-17757.5,25.1514931682657,[   50 13914 79146 67770 22504  5744  1451   761   267   393]
37,80.65058854166666,0.07209565972222218,1,126252,-8787.5,-17783.5,25.142814790534466,[   50 13845 79079 67816 22564  5776  1453   760   264   393]
38,80.567625,0.06945520833333348,1,126003,-8766.0,-17819.0,25.127166776075416,[   50 13919 79281 67721 22416  5748  1448   761   263   393]
39,80.33019270833333,0.06440416666666664,1,125163,-8782.0,-17817.5,25.09326289200012,[   50 14097 80129 67247 22029  5589  1441   762   263   393]
40,80.27332291666667,0.06422795138888897,1,124960,-8740.0,-17852.5,25.094342257433745,[   50 14177 80268 67146 21939  5554  1448   761   264   393]
41,80.23305208333333,0.0770083333333332,1,124821,-8774.5,-17832.0,25.08475838817509,[   49 14174 80490 67023 21868  5556  1424   758   265   393]
42,80.197234375,0.08872326388888846,1,124712,-8811.0,-17892.5,25.086727891649232,[   49 14285 80472 66948 21874  5532  1424   757   266   393]
43,80.16407291666667,0.0972440972222221,1,124628,-8824.0,-17883.5,25.077601993505738,[   49 14320 80535 66938 21802  5519  1422   756   266   393]
44,80.15165104166667,0.09860520833333339,1,124602,-8853.5,-17904.5,25.078939680601092,[   49 14330 80570 66898 21800  5522  1415   759   264   393]
45,80.07811458333333,0.09758732638888859,1,124331,-8933.5,-17716.5,25.078184248370217,[   52 14390 80819 66731 21727  5454  1403   767   263   394]
46,80.02239583333333,0.09576857638888896,1,124161,-8931.5,-17739.5,25.071944780836525,[   52 14452 81010 66669 21557  5438  1398   766   264   394]
47,79.992625,0.09592847222222219,1,124049,-8930.5,-17776.0,25.07382864879983,[   52 14476 81177 66524 21510  5438  1399   766   264   394]
48,79.94077083333333,0.09395190972222214,1,123884,-8940.0,-17745.0,25.070144142435293,[   52 14526 81345 66375 21497  5406  1375   766   264   394]
49,79.90143229166667,0.09229062500000017,1,123674,-8955.0,-17750.5,25.05839779458922,[   52 14518 81553 66230 21483  5366  1380   761   263   394]
50,79.42725520833334,0.0764392361111111,1,122048,-9035.5,-17815.0,25.057838715897905,[   67 14994 83155 65020 20888  5088  1375   756   263   394]
