Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
27,67.453484375,0,0,80967,-5609.0,-11726.0,23.664090738147905,[  7953  23376 105216  45517   6692   1304    832    754    221    135]
28,67.451328125,0,0,80947,-5607.5,-11756.5,23.66766156520856,[  7954  23376 105214  45512   6699   1304    830    755    223    133]
29,67.45905208333333,0,0,80967,-5610.5,-11697.0,23.667395609462126,[  7947  23363 105216  45513   6715   1303    831    758    218    136]
30,67.45893229166667,0,0,80965,-5610.5,-11697.0,23.666927762033932,[  7943  23367 105219  45510   6715   1303    831    758    218    136]
31,67.45907291666667,0.0012548611111114383,0,80967,-5610.5,-11697.0,23.665785605113204,[  7940  23373 105217  45510   6714   1303    831    758    218    136]
32,67.455734375,0.0011730902777780253,0,80955,-5607.5,-11755.0,23.669615476480462,[  7948  23365 105217  45508   6717   1302    831    757    221    134]
33,67.46241145833334,0.0013565972222224331,0,81164,-5664.0,-11778.5,23.66376589362315,[  7946  23441 105037  45622   6712   1307    828    751    220    136]
34,67.46083854166666,0.0013255208333333712,0,81210,-5659.0,-11850.0,23.666564577060633,[  7951  23484 104898  45709   6727   1293    832    750    221    135]
35,67.48090625,0.0010375000000000985,0,81256,-5659.0,-11959.0,23.669983189235918,[  7933  23467 104861  45719   6789   1293    832    750    221    135]
36,67.51046875,0.0020249999999999583,0,81338,-5664.5,-12105.0,23.667683989044505,[  7905  23464 104818  45754   6828   1295    830    750    219    137]
37,67.53278645833333,0.0027737847222221983,0,81367,-5663.5,-12187.5,23.66290055230233,[  7890  23376 104885  45794   6821   1297    829    752    219    137]
38,67.57579166666666,0.004927777777777464,0,81521,-5625.5,-12218.0,23.671715616038423,[  7872  23285 104932  45808   6871   1294    820    757    224    137]
39,67.62476041666666,0.006137152777777525,0,81630,-5598.5,-12271.5,23.663337224246987,[  7805  23218 105031  45810   6884   1310    825    756    223    138]
40,67.65047395833334,0.006962500000000205,0,81737,-5601.0,-12308.5,23.664709865209208,[  7791  23201 104992  45857   6909   1307    825    757    223    138]
41,68.02516666666666,0.01944809027777789,0,82666,-5359.0,-12498.5,23.598815117971963,[  7322  22638 105233  46357   7180   1308    794    786    247    135]
42,68.025984375,0.01970555555555554,0,82673,-5350.0,-12491.0,23.597164307473953,[  7309  22699 105192  46338   7192   1308    794    786    247    135]
43,68.0395625,0.020188020833333552,0,82733,-5368.5,-12497.5,23.598125751323142,[  7309  22637 105168  46417   7199   1308    794    786    247    135]
44,68.031953125,0.019927256944444593,0,82703,-5365.5,-12502.0,23.599637948270928,[  7313  22677 105179  46367   7194   1308    794    786    247    135]
45,68.05893229166666,0.02084618055555533,0,82836,-5338.5,-12475.5,23.59237431763349,[  7283  22661 105069  46514   7192   1310    800    790    248    133]
46,68.05897916666666,0.02067430555555537,0,82836,-5338.5,-12492.0,23.5924052177369,[  7283  22683 105045  46512   7196   1310    800    790    248    133]
47,68.05961458333333,0.020740277777777767,0,82831,-5338.5,-12501.0,23.591937805843493,[  7282  22686 105037  46522   7192   1310    800    790    248    133]
48,68.06901041666667,0.02100833333333346,0,82828,-5338.5,-12478.0,23.592612457343332,[  7273  22665 105019  46559   7203   1309    803    787    248    134]
49,68.07383333333334,0.021173090277777838,0,82842,-5324.0,-12524.5,23.585706668564235,[  7252  22655 105056  46558   7200   1307    803    787    247    135]
50,68.07572916666666,0.02085590277777764,0,82844,-5323.0,-12515.0,23.58270695184608,[  7246  22656 105057  46561   7201   1307    803    787    247    135]
51,68.07796875,0.020909027777777568,0,82845,-5323.0,-12515.0,23.581875853941096,[  7244  22648 105051  46577   7201   1307    803    787    247    135]
52,68.08278645833333,0.02109149305555557,0,82871,-5325.0,-12493.5,23.585660048936166,[  7247  22640 105043  46584   7205   1309    803    787    246    136]
53,68.091828125,0.021364236111111268,0,82888,-5325.5,-12487.5,23.58257875467522,[  7241  22627 104998  46651   7207   1305    802    787    246    136]
54,68.09630729166666,0.02155902777777783,0,82896,-5332.0,-12487.5,23.581964571056663,[  7229  22638 104992  46654   7210   1305    804    787    245    136]
55,68.101546875,0.02162569444444434,0,82892,-5317.5,-12496.0,23.5765209323565,[  7224  22625 105006  46658   7210   1305    804    787    245    136]
56,68.09849479166667,0.0215187499999999,0,82873,-5317.0,-12496.5,23.57411366805437,[  7214  22646 105013  46643   7207   1305    804    787    245    136]
57,68.11073958333333,0.021908506944444166,0,82899,-5308.0,-12494.5,23.56843265884864,[  7193  22628 105018  46672   7213   1303    802    790    245    136]
58,68.110453125,0.021970833333333436,0,82902,-5318.5,-12527.0,23.56352391901894,[  7192  22629 105017  46674   7210   1308    802    787    245    136]
59,68.11419270833333,0.021838020833333378,0,82915,-5323.5,-12552.0,23.558821035167067,[  7182  22613 105038  46677   7211   1308    804    786    245    136]
60,68.11019270833333,0.021708680555555304,0,82901,-5314.0,-12540.0,23.557622799043845,[  7178  22639 105034  46663   7206   1309    804    786    245    136]
61,68.118359375,0.021976215277777555,0,82911,-5292.0,-12534.5,23.566754178645034,[  7180  22617 105017  46694   7210   1310    806    783    246    137]
62,68.10420833333333,0.021615798611110886,0,82875,-5292.0,-12492.5,23.563177598531368,[  7180  22656 105045  46646   7191   1310    806    783    246    137]
63,68.09959895833333,0.0212395833333332,0,82836,-5292.0,-12488.0,23.56123718644316,[  7179  22674 105043  46636   7186   1310    806    783    246    137]
64,68.09275,0.02106371527777782,0,82830,-5276.0,-12521.5,23.5609767752563,[  7177  22707 105032  46626   7176   1310    806    782    246    138]
65,68.09107291666666,0.02033888888888858,0,82827,-5292.0,-12474.0,23.561470523374588,[  7168  22727 105017  46630   7176   1310    806    782    246    138]
66,68.0844375,0.019132291666666863,0,82810,-5292.0,-12510.0,23.56174237279423,[  7161  22764 104981  46655   7159   1308    806    782    246    138]
67,68.08358854166667,0.018360069444444585,0,82802,-5292.0,-12513.5,23.561755457676934,[  7161  22766 104989  46645   7159   1308    806    782    246    138]
68,68.07811458333333,0.016744097222222365,0,82778,-5276.0,-12529.0,23.560592588300295,[  7157  22782 105001  46622   7158   1308    806    782    246    138]
69,68.09880208333334,0.0158013888888893,0,82829,-5301.0,-12521.5,23.5574348804858,[  7139  22744 105000  46674   7161   1309    806    783    247    137]
70,68.09283333333333,0.01474531249999984,0,82803,-5298.0,-12530.5,23.558843144466064,[  7141  22747 104995  46666   7168   1310    806    783    247    137]
71,68.01661458333334,-0.00028506944444425624,0,82087,-5322.0,-12399.0,23.43876874337943,[  6807  23381 105155  46403   7002   1272    802    785    255    138]
72,68.009765625,-0.0005406249999997688,0,82050,-5320.5,-12435.5,23.43845627931943,[  6808  23396 105153  46389   7003   1271    802    785    255    138]
73,68.01088541666667,-0.0009559027777778321,0,82044,-5323.0,-12451.0,23.438228794166676,[  6808  23398 105153  46388   7000   1273    802    785    255    138]
74,68.01382291666667,-0.0006043402777777373,0,82060,-5330.5,-12425.0,23.43890054859602,[  6805  23391 105146  46405   7000   1273    802    785    255    138]
75,68.01332291666667,-0.0015203124999999319,0,82058,-5330.5,-12425.0,23.439287700707933,[  6809  23390 105143  46405   7000   1273    802    785    255    138]
76,68.00660416666666,-0.0017458333333332614,0,82042,-5326.0,-12451.5,23.439682301280936,[  6812  23413 105144  46379   7000   1272    802    785    255    138]
77,68.01246875,-0.0015715277777777223,0,82067,-5330.5,-12428.5,23.43919951058355,[  6810  23388 105149  46401   7000   1272    802    785    255    138]
78,68.01202083333334,-0.001899652777777779,0,82060,-5330.5,-12428.5,23.439025978758146,[  6806  23392 105148  46402   7000   1272    802    785    255    138]
79,68.01171875,-0.002070486111111336,0,82060,-5330.5,-12428.5,23.439153456433356,[  6806  23394 105146  46402   7000   1272    802    785    255    138]
80,68.00535416666666,-0.002345833333333284,0,82039,-5326.0,-12447.5,23.43943286429017,[  6808  23418 105142  46380   7000   1272    802    785    255    138]
81,68.01027083333334,-0.002256597222221994,0,82061,-5330.5,-12421.0,23.44021492563544,[  6806  23397 105141  46404   7000   1272    802    785    255    138]
82,68.0113125,-0.0023824652777776124,0,82066,-5330.5,-12421.0,23.440383536979017,[  6805  23399 105135  46405   7004   1272    802    785    255    138]
83,68.012078125,-0.0026583333333334734,0,82070,-5330.5,-12421.0,23.4379727719904,[  6790  23412 105134  46408   7004   1272    802    785    255    138]
84,68.00538541666667,-0.0030307291666664088,0,82048,-5326.0,-12447.5,23.438233369801733,[  6792  23432 105136  46384   7004   1272    802    785    255    138]
85,68.01216145833334,-0.0029795138888886186,0,82067,-5332.0,-12424.5,23.436286035560283,[  6786  23416 105146  46399   7001   1272    802    785    255    138]
86,68.010375,-0.002937326388889024,0,82068,-5332.0,-12425.0,23.43631878501204,[  6789  23411 105148  46399   7001   1272    802    785    255    138]
87,68.01348958333334,-0.0032416666666662763,0,82073,-5332.0,-12425.0,23.44060768974377,[  6781  23409 105157  46400   7000   1273    802    785    251    142]
88,68.007,-0.003448437500000049,0,82056,-5326.0,-12445.5,23.43955708661464,[  6781  23435 105154  46380   6997   1273    802    785    251    142]
89,67.99796875,-0.003874131944444533,0,82002,-5327.0,-12433.0,23.44292084064377,[  6775  23452 105135  46396   6989   1273    802    785    251    142]
90,67.97818229166667,-0.004400347222221986,0,81979,-5325.0,-12428.0,23.44263228314182,[  6775  23564 105077  46347   6984   1273    802    785    251    142]
91,67.97771354166666,-0.004688194444444586,0,81980,-5325.0,-12423.5,23.442857569462568,[  6775  23571 105071  46346   6984   1273    802    785    251    142]
92,67.95896875,-0.004841319444444518,0,81901,-5323.5,-12455.5,23.443994961820326,[  6767  23715 105008  46276   6981   1273    802    785    251    142]
93,67.88836458333333,-0.007041145833333455,0,81730,-5373.5,-12376.5,23.453197988058665,[  6761  24171 104639  46255   6921   1273    802    785    251    142]
94,67.800828125,-0.009730729166666664,0,81610,-5356.5,-12338.0,23.48524852481962,[  6767  24587 104384  46088   6921   1274    799    786    252    142]
95,67.7355625,-0.011850347222222031,0,81498,-5314.5,-12306.5,23.484515286146753,[  6771  24943 104337  45805   6892   1274    799    786    255    138]
96,67.69672395833334,-0.012923784722222347,0,81431,-5305.5,-12298.0,23.483894917954963,[  6768  25172 104297  45647   6864   1275    798    786    255    138]
97,67.65180729166667,-0.01439270833333334,0,81251,-5298.5,-12332.5,23.488894458435674,[  6766  25413 104224  45488   6858   1275    797    786    255    138]
98,67.59002083333333,-0.016269791666666814,0,81182,-5288.0,-12332.0,23.49175388122889,[  6764  25853 104167  45124   6840   1276    797    786    255    138]
99,67.5101875,-0.01962048611111129,0,80944,-5303.0,-12260.5,23.486064803726563,[  6765  26042 104165  45028   6756   1267    798    786    255    138]
100,67.47958333333334,-0.020441666666666455,0,80862,-5302.5,-12255.0,23.48744123270396,[  6763  26124 104194  44923   6752   1267    798    786    255    138]
101,66.96916145833333,-0.0349151041666668,0,78708,-5134.0,-12482.5,23.30051595514603,[  6488  28177 104402  43331   6379   1258    796    782    259    128]
102,66.96781770833333,-0.034731597222222396,0,78702,-5134.0,-12482.5,23.30077834733788,[  6488  28175 104401  43334   6379   1258    796    782    259    128]
103,66.96741666666667,-0.03478229166666675,0,78715,-5134.0,-12482.5,23.301468810850867,[  6488  28175 104386  43349   6379   1258    796    782    259    128]
104,66.95999479166667,-0.035127604166666514,0,78678,-5133.0,-12487.5,23.301414222995984,[  6488  28197 104411  43302   6379   1258    796    782    259    128]
105,66.95791145833333,-0.03518038194444462,0,78684,-5128.5,-12487.5,23.30132136839011,[  6490  28192 104426  43288   6381   1258    796    782    259    128]
106,66.961328125,-0.034842534722222256,0,78678,-5129.5,-12487.0,23.301318124970614,[  6490  28261 104325  43321   6380   1258    796    782    259    128]
107,66.96078125,-0.03505625,0,78680,-5129.5,-12490.0,23.301297429320293,[  6490  28261 104326  43320   6380   1258    796    782    259    128]
108,66.95454166666667,-0.03524930555555557,0,78678,-5129.5,-12498.0,23.30308715685393,[  6488  28318 104297  43295   6379   1258    796    782    259    128]
109,66.95822395833333,-0.03511649305555551,0,78683,-5129.5,-12497.0,23.30249337454419,[  6487  28291 104303  43317   6379   1258    796    782    259    128]
110,66.95810416666667,-0.034908333333333035,0,78681,-5129.5,-12497.0,23.302669172703855,[  6487  28296 104296  43319   6379   1258    796    782    259    128]
111,66.95328645833334,-0.03523281249999997,0,78657,-5129.5,-12497.0,23.3031918443953,[  6487  28296 104303  43312   6379   1258    796    782    259    128]
112,66.94861458333334,-0.03542326388888881,0,78652,-5129.5,-12503.5,23.303988507813145,[  6488  28324 104296  43290   6379   1258    796    782    259    128]
113,66.95586458333334,-0.0352071180555555,0,78657,-5129.5,-12460.5,23.300362568316306,[  6469  28316 104301  43311   6380   1258    796    782    259    128]
114,66.972390625,-0.03443315972222223,0,78720,-5129.5,-12542.5,23.290759595042815,[  6357  28397 104295  43335   6393   1258    796    782    259    128]
115,66.977265625,-0.034496527777777904,0,78726,-5129.5,-12599.5,23.29060184258578,[  6354  28387 104300  43328   6408   1258    796    782    259    128]
116,66.98813020833333,-0.03407482638888884,0,78708,-5114.5,-12638.5,23.28192744526061,[  6298  28434 104318  43308   6414   1257    802    782    259    128]
117,67.019109375,-0.03314600694444465,0,78763,-5108.0,-12675.0,23.271540524285314,[  6216  28484 104258  43372   6442   1257    788    796    259    128]
118,67.027125,-0.03266250000000023,0,78800,-5108.0,-12669.5,23.267537822419207,[  6195  28498 104264  43370   6445   1257    788    796    259    128]
119,67.04428125,-0.031789583333333364,0,78860,-5108.0,-12676.0,23.260327401770706,[  6178  28453 104268  43424   6449   1257    788    796    259    128]
120,67.11089583333333,-0.02890954861111131,0,78968,-5100.0,-12855.0,23.2517218007072,[  6033  28439 104376  43320   6604   1257    788    796    259    128]
121,67.22826041666667,-0.024981770833332934,0,79214,-5130.0,-12876.0,23.199970619927875,[  5862  28078 104675  43484   6668   1264    775    806    260    128]
122,67.46324479166667,-0.0165241319444443,0,79767,-5099.5,-12876.0,23.13025037452024,[  5491  27649 105009  43827   6762   1279    789    806    260    128]
123,67.57813020833333,-0.010341145833333105,0,80119,-5092.0,-12691.5,23.11202067836589,[  5369  27482 105022  44028   6829   1283    785    814    260    128]
124,67.59066145833333,-0.007005555555555531,0,80141,-5078.0,-12735.5,23.103689263477083,[  5341  27439 105089  44029   6832   1283    785    814    260    128]
125,67.64339583333333,-0.003072222222222365,0,80234,-5091.0,-12730.0,23.084069861811255,[  5253  27377 105095  44141   6863   1284    785    814    260    128]
126,67.67055208333333,-0.0008723958333334281,0,80303,-5095.0,-12696.5,23.068750180786502,[  5212  27294 105196  44160   6865   1282    789    815    260    127]
127,67.69432291666666,0.001417187499999765,0,80323,-5091.0,-12706.5,23.049955690934812,[  5160  27257 105258  44179   6873   1284    786    816    260    127]
128,67.70418229166667,0.0038053819444447373,0,80334,-5105.5,-12735.5,23.03989626731068,[  5118  27237 105355  44134   6883   1276    794    815    261    127]
129,67.75179166666666,0.00805347222222205,0,80460,-5127.5,-12736.0,23.02767937989549,[  5060  27119 105432  44201   6915   1276    794    815    261    127]
130,67.7620625,0.009415972222222043,0,80489,-5099.5,-12709.5,23.031864257214625,[  5035  27081 105474  44223   6914   1276    786    822    262    127]
131,68.27714583333334,0.043599479166666795,0,81693,-4928.0,-12761.5,22.88413393642852,[  4259  26291 105648  45420   7018   1333    790    845    260    136]
132,68.270515625,0.04342326388888911,0,81660,-4928.5,-12803.5,22.88482401625506,[  4265  26334 105637  45383   7018   1332    790    845    260    136]
133,68.278203125,0.04369288194444465,0,81660,-4925.5,-12770.5,22.880980636682516,[  4248  26294 105658  45418   7019   1332    790    845    260    136]
134,68.283125,0.044104340277777494,0,81677,-4928.0,-12749.0,22.88148557023869,[  4250  26297 105637  45431   7021   1333    790    845    260    136]
135,68.284703125,0.044226388888888836,0,81674,-4928.0,-12749.0,22.879897047895167,[  4243  26299 105639  45434   7021   1333    790    845    260    136]
136,68.27822916666666,0.04389670138888893,0,81660,-4925.5,-12759.5,22.879988868313493,[  4242  26313 105654  45410   7018   1332    790    845    260    136]
137,68.29577604166667,0.04449982638888912,0,81677,-4877.5,-12732.0,22.874415540617484,[  4231  26277 105674  45431   7018   1335    793    845    260    136]
138,68.31546354166667,0.04536406250000009,0,81718,-4885.5,-12768.5,22.86044774923592,[  4101  26329 105742  45419   7039   1337    785    853    259    136]
139,68.32778645833334,0.04565208333333336,0,81758,-4885.5,-12754.0,22.85267327533915,[  4082  26234 105837  45428   7049   1337    785    853    259    136]
140,68.32608854166666,0.045599479166666394,0,81741,-4883.5,-12775.5,22.849126638407732,[  4085  26245 105839  45413   7049   1336    785    853    259    136]
141,68.34103645833333,0.04625833333333323,0,81782,-4882.0,-12747.0,22.843113736436067,[  4058  26209 105877  45436   7049   1338    785    853    259    136]
142,68.344375,0.04652534722222204,0,81787,-4888.5,-12750.0,22.840768321710232,[  4050  26190 105899  45441   7049   1338    785    853    259    136]
143,68.35578645833333,0.04666406249999966,0,81809,-4892.0,-12750.0,22.834179980263507,[  3984  26210 105916  45461   7053   1343    785    853    259    136]
144,68.35221875,0.045994270833333434,0,81803,-4888.5,-12777.5,22.830859376484607,[  3982  26227 105927  45438   7050   1343    785    853    259    136]
145,68.370359375,0.04643645833333352,0,81833,-4887.0,-12746.5,22.81917654755205,[  3931  26232 105933  45472   7055   1344    785    853    259    136]
146,68.38615625,0.046600868055555605,0,81846,-4887.0,-12732.5,22.801832848857845,[  3862  26231 105988  45487   7055   1344    785    853    259    136]
147,68.4054375,0.04621093750000019,0,81892,-4874.5,-12798.5,22.792620233318075,[  3847  26162 106060  45487   7065   1341    790    853    259    136]
148,68.40800520833334,0.04602934027777792,0,81892,-4882.5,-12834.5,22.78673146171487,[  3830  26201 106068  45456   7069   1338    790    853    259    136]
149,68.47529166666666,0.0477003472222222,0,82017,-4833.5,-12976.5,22.79009159514131,[  3711  26066 106216  45487   7137   1314    803    866    264    136]
150,68.50360416666666,0.04642361111111105,0,82097,-4835.0,-12910.5,22.772862539873692,[  3691  25958 106281  45536   7151   1315    804    866    262    136]
151,68.51175520833333,0.04278315972222183,0,82110,-4835.0,-12926.5,22.7675856331996,[  3673  25934 106317  45542   7151   1315    803    867    262    136]
152,68.53459375,0.03571163194444438,0,82152,-4828.0,-12965.5,22.757267867045485,[  3626  25977 106314  45529   7161   1324    803    867    262    137]
153,68.5679375,0.03299357638888883,0,82218,-4830.5,-12957.0,22.73986516735372,[  3563  25876 106391  45611   7168   1322    803    867    262    137]
154,68.57443229166667,0.03279236111111127,0,82239,-4813.5,-12954.0,22.740592639242212,[  3554  25854 106414  45618   7169   1321    798    872    263    137]
155,68.59390104166667,0.031683506944444655,0,82301,-4803.0,-12940.5,22.73433767844815,[  3483  25870 106425  45654   7177   1316    802    873    263    137]
156,68.59111458333334,0.030685416666666753,0,82256,-4803.0,-12977.0,22.731897335375184,[  3470  25880 106479  45603   7176   1310    808    874    263    137]
157,68.60893229166666,0.03048697916666659,0,82306,-4803.0,-12974.5,22.72266233863964,[  3422  25860 106495  45651   7180   1310    808    874    263    137]
158,68.623484375,0.030643402777777832,0,82339,-4802.5,-12980.0,22.71351725718551,[  3373  25872 106507  45674   7182   1309    809    874    263    137]
159,68.6365625,0.029492361111111146,0,82352,-4802.5,-12947.0,22.705071630957853,[  3329  25898 106490  45705   7186   1309    809    874    263    137]
160,68.63009895833333,0.02893454861111119,0,82314,-4803.0,-13006.5,22.700891394268506,[  3317  25954 106493  45662   7182   1309    809    874    263    137]
161,69.13254166666667,0.028513194444444424,0,83329,-4640.0,-12900.5,22.576591984249173,[  2670  24618 107271  46606   7399   1335    802    887    268    144]
162,69.13114583333333,0.02868767361111111,0,83340,-4640.0,-12871.0,22.576192492027214,[  2670  24627 107274  46592   7401   1335    802    887    268    144]
163,69.13279166666666,0.02848628472222193,0,83306,-4640.0,-12889.0,22.57544415672179,[  2670  24620 107280  46593   7401   1335    802    887    268    144]
164,69.12154166666667,0.027947222222222477,0,83277,-4641.0,-12876.0,22.576979622466418,[  2672  24725 107217  46551   7400   1334    802    887    268    144]
165,69.12880729166666,0.028136805555555592,0,83299,-4641.0,-12836.5,22.574043153733303,[  2667  24693 107218  46580   7407   1334    802    887    268    144]
166,69.13780208333333,0.02865243055555548,0,83343,-4638.5,-12826.0,22.572691377026707,[  2662  24623 107282  46590   7407   1335    802    887    268    144]
167,69.14058333333334,0.02816024305555563,0,83349,-4638.5,-12812.5,22.573509476295197,[  2656  24619 107288  46592   7401   1341    804    887    268    144]
168,69.13306770833333,0.027253472222221832,0,83303,-4641.0,-12856.5,22.571157071064516,[  2645  24706 107249  46557   7400   1340    804    887    268    144]
169,69.14481770833333,0.02723437499999998,0,83348,-4638.5,-12836.0,22.568342311883548,[  2634  24633 107298  46591   7400   1341    804    887    268    144]
170,69.14930729166667,0.027440625000000315,0,83360,-4657.0,-12836.0,22.562691689844733,[  2617  24628 107326  46584   7400   1341    805    888    267    144]
171,69.15425,0.027107118055555664,0,83369,-4655.5,-12845.0,22.560564752184284,[  2613  24622 107322  46597   7403   1338    805    889    267    144]
172,69.14286979166667,0.02661649305555566,0,83322,-4657.5,-12864.5,22.561620474402154,[  2620  24702 107254  46580   7401   1339    805    888    267    144]
173,69.15806770833333,0.026742708333333573,0,83387,-4655.5,-12868.5,22.557072731730557,[  2606  24623 107316  46610   7401   1339    805    889    267    144]
174,69.16050520833333,0.026942881944444254,0,83384,-4655.5,-12867.5,22.555806799353565,[  2605  24610 107325  46613   7403   1339    805    889    267    144]
175,69.159875,0.026317187499999763,0,83386,-4655.5,-12868.5,22.554500714588542,[  2605  24610 107324  46619   7398   1339    805    889    267    144]
176,69.14552604166667,0.025312326388889042,0,83322,-4658.0,-12868.5,22.54759790153998,[  2599  24700 107288  46600   7370   1338    805    889    267    144]
177,69.15469270833333,0.02497517361111079,0,83351,-4655.5,-12870.0,22.545164447341147,[  2575  24645 107340  46616   7380   1339    805    889    267    144]
178,69.15259375,0.02481961805555528,0,83351,-4655.5,-12864.5,22.545279128473755,[  2575  24655 107334  46612   7380   1339    805    889    267    144]
179,69.14986979166666,0.022485937499999883,0,83316,-4655.5,-12856.5,22.54206074402277,[  2561  24688 107320  46609   7378   1339    805    889    267    144]
180,69.13966666666667,0.021202083333333614,0,83266,-4658.0,-12860.0,22.543408670212727,[  2566  24754 107276  46593   7369   1338    803    890    267    144]
181,69.14659375,0.021161284722222243,0,83278,-4655.5,-12856.5,22.54188785770011,[  2559  24706 107322  46592   7378   1339    803    890    267    144]
182,69.14430729166666,0.02032378472222215,0,83263,-4655.5,-12874.5,22.542794797464037,[  2553  24720 107324  46577   7383   1339    803    890    267    144]
183,69.13979166666667,0.019061805555555603,0,83255,-4655.5,-12879.5,22.544963636547827,[  2554  24752 107291  46578   7382   1339    803    890    267    144]
184,69.13111458333333,0.018556076388888697,0,83221,-4658.0,-12906.0,22.54283784559309,[  2555  24798 107273  46558   7374   1338    803    890    267    144]
185,69.14163020833334,0.018257638888889004,0,83244,-4655.5,-12877.0,22.53097770868116,[  2529  24765 107311  46582   7370   1339    803    890    267    144]
186,69.14000520833333,0.01829635416666662,0,83239,-4663.0,-12877.0,22.524222091635178,[  2528  24757 107338  46578   7356   1338    804    890    271    140]
187,69.14202604166667,0.01776979166666687,0,83248,-4663.0,-12868.0,22.519083121769306,[  2520  24759 107352  46573   7353   1338    804    890    271    140]
188,69.13656770833333,0.01710277777777757,0,83213,-4665.5,-12918.5,22.51277369560166,[  2510  24830 107331  46543   7344   1337    804    890    271    140]
189,69.16961458333333,0.0177684027777777,0,83325,-4663.0,-12931.0,22.498264554770753,[  2486  24693 107433  46598   7347   1338    804    890    271    140]
190,69.17121875,0.01803732638888865,0,83291,-4667.0,-12927.5,22.492880743462994,[  2482  24719 107393  46617   7346   1338    804    890    271    140]
191,69.263109375,0.004352256944444358,0,82843,-4843.5,-13010.5,22.32646032734373,[  2061  24706 108252  46170   7342   1342    821    882    287    137]
192,69.25320833333333,0.0040687499999999465,0,82828,-4841.5,-13028.0,22.3281658383889,[  2064  24736 108274  46119   7338   1342    821    882    287    137]
193,69.267171875,0.004479340277778003,0,82886,-4845.5,-13018.5,22.324703465314137,[  2058  24693 108290  46150   7340   1342    821    882    287    137]
