Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
33,96.47011458333333,-0.01323888888888926,1,159791,7.0,-15255.0,29.5477401946726,[ 3000  3118 18190 39786 54965 49863 17138  4498   955   487]
34,96.50744270833333,-0.011004861111111097,1,159813,7.0,-15267.5,29.568299058103186,[ 3000  3121 18201 39662 55054 49718 17235  4569   953   487]
35,96.873921875,0.00033315972222188367,1,160296,8.0,-15180.0,29.643371854959355,[ 3000  3029 17815 38983 55300 49645 18085  4703   949   491]
36,97.51414583333333,0.021673958333333115,1,161290,6.0,-14871.0,29.720981258678734,[ 3000  2952 17095 37540 55658 49844 19537  4934   949   491]
37,97.94356770833333,0.03598090277777762,1,161847,5.0,-14798.5,29.784114330262096,[ 3000  2830 16725 36910 55553 49849 20560  5107   974   492]
38,98.12022916666666,0.042332638888888614,1,162315,6.0,-14831.5,29.793340509205787,[ 3000  2789 16517 36756 55234 50174 20925  5139   974   492]
39,98.27258854166666,0.047025694444444356,1,162568,5.0,-14808.5,29.823658335767906,[ 3000  2770 16435 36392 55295 50039 21447  5156   975   491]
40,98.30527083333334,0.048123263888889295,1,162607,5.0,-14805.5,29.82831075033107,[ 3000  2772 16395 36344 55273 50072 21530  5148   975   491]
41,98.38159375,0.05070156249999987,1,162712,5.0,-14745.5,29.838450982638058,[ 3000  2727 16337 36052 59904 45662 22163  4676  1057   422]
42,98.50877604166666,0.055109027777777916,1,162826,4.0,-14788.0,29.877560142428393,[ 3000  2672 16231 36001 59689 45650 22564  4700  1071   422]
43,98.54616145833333,0.05576527777777755,1,162873,6.0,-14758.5,29.883257651564104,[ 3000  2680 16235 35931 59446 45810 22700  4702  1074   422]
44,99.13248958333334,0.07528906250000016,1,163748,1.0,-14858.5,29.916272722276776,[ 3000  3108 16711 38054 58102 47810 19190  4623  1001   401]
45,99.16896875,0.0765180555555555,1,163871,2.0,-14810.0,29.91693555320893,[ 3000  3076 16764 37938 58099 47704 19349  4661  1011   398]
46,99.168734375,0.07676336805555574,1,163870,2.0,-14811.0,29.916974218978538,[ 3000  3078 16763 37961 58076 47700 19351  4662  1011   398]
47,99.16882291666667,0.07654045138888914,1,163870,2.0,-14810.0,29.916934461485326,[ 3000  3078 16759 37961 58079 47705 19349  4660  1011   398]
48,99.17471875,0.07677413194444445,1,163905,1.0,-14860.0,29.922128002395343,[ 3000  3085 16738 37967 58069 47699 19367  4669  1005   401]
49,99.18402604166667,0.07650190972222219,1,163908,2.0,-14815.0,29.91697981566636,[ 3000  3055 16747 37971 58075 47730 19358  4658  1008   398]
50,99.18756770833333,0.07698038194444431,1,163909,2.0,-14831.0,29.91882299483817,[ 3000  3055 16754 37959 58079 47728 19361  4658  1008   398]
51,99.190984375,0.07662864583333355,1,163919,2.0,-14779.5,29.919137704990305,[ 3000  3062 16746 37953 58080 47719 19375  4659  1008   398]
52,99.195703125,0.07649270833333333,1,163968,1.0,-14797.5,29.923832427713286,[ 3000  3077 16681 37991 58064 47742 19371  4668  1006   400]
53,99.207,0.07679513888888843,1,163994,1.0,-14776.0,29.915048208775016,[ 3000  3059 16672 38050 58013 47753 19384  4663  1007   399]
54,99.17019791666667,0.07601875000000007,1,163927,1.0,-14793.5,29.91190139675448,[ 3000  3076 16704 38171 57917 47761 19308  4657  1007   399]
55,98.873015625,0.06821579861111075,1,163466,2.0,-14858.0,29.938102724791573,[ 3000  3161 16903 38933 57765 47253 18954  4625  1007   399]
56,98.79365625,0.06870347222222221,1,163298,2.0,-14855.0,29.927759295067556,[ 3000  3182 16995 38936 57895 47295 18680  4611  1006   400]
57,98.68994791666667,0.07197430555555542,1,163155,1.0,-15001.0,29.91182376651337,[ 3000  3228 17087 38896 58098 47341 18359  4585  1007   399]
58,98.65559375,0.0746451388888886,1,163120,1.0,-15067.0,29.91304792926147,[ 3000  3254 17088 38931 58125 47336 18281  4579  1007   399]
59,98.61897395833333,0.07373454861111099,1,163115,1.0,-15080.0,29.908900594648607,[ 3000  3252 17107 39166 57986 47304 18209  4570  1007   399]
60,98.52363541666666,0.07056440972222192,1,163034,2.0,-15115.0,29.8777157711297,[ 3000  3300 17213 39207 57978 47487 17959  4450  1006   400]
61,97.37238020833334,0.03184479166666705,1,161190,4.0,-15525.0,29.887621020618358,[ 3002  3807 18156 41231 57182 46874 16108  4237  1008   395]
62,96.85171354166667,0.0141170138888891,1,160361,2.0,-15344.0,29.856795807955375,[ 3002  4022 18720 41668 57461 46415 15329  4009   978   396]
63,96.63413541666667,0.005467361111111302,1,159935,2.0,-15338.0,29.871547523353986,[ 3003  4083 19015 41990 57533 45858 15161  3976   987   394]
64,96.456625,-0.001693923611110885,1,159710,2.0,-15286.5,29.886015993148174,[ 3003  4194 19138 42121 57577 45736 14900  3957   978   396]
65,96.35675520833334,-0.017238888888888464,1,159495,2.0,-15316.0,29.887240025574915,[ 3003  4261 19150 42317 57555 45574 14806  3953   987   394]
66,96.230296875,-0.0427949652777779,1,159382,2.0,-15356.0,29.87311726660553,[ 3003  4303 19300 42430 57461 45525 14654  3944   983   397]
67,96.15519791666667,-0.05961232638888892,1,159235,2.0,-15464.5,29.890792845623814,[ 3003  4330 19368 42742 57217 45375 14678  3907   983   397]
68,96.141109375,-0.06597065972222206,1,159198,2.0,-15458.5,29.89197250828312,[ 3003  4343 19375 42775 57179 45397 14641  3917   974   396]
69,96.06073958333333,-0.07372829861111115,1,159036,1.0,-15517.5,29.904573372975634,[ 3003  4400 19393 42867 57145 45363 14527  3930   979   393]
70,95.67897916666666,-0.0875430555555558,1,158260,1.0,-15628.0,29.946716357967627,[ 3003  4593 20087 43467 56386 45167 14065  3861   977   394]
71,95.44788541666667,-0.09779027777777761,1,157928,2.0,-15474.5,29.909691376489842,[ 3003  4706 20106 43996 56249 45044 13714  3808   980   394]
72,95.20855729166666,-0.11000729166666663,1,157567,2.0,-15490.5,29.94850630495216,[ 3003  4802 20446 44371 55732 44974 13610  3711   958   393]
73,95.17415625,-0.11240017361111114,1,157577,2.0,-15413.0,29.931916368940573,[ 3003  4789 20463 44508 55659 44916 13603  3712   953   394]
74,94.59316145833333,-0.15131093750000038,1,156582,2.0,-15298.0,29.94494128300607,[ 3003  5163 21056 48432 51821 44484 13610  3161   955   315]
75,94.59459375,-0.15247916666666678,1,156582,2.0,-15286.0,29.945266910745584,[ 3003  5164 21053 48426 51839 44480 13604  3161   955   315]
76,94.58409375,-0.15282135416666687,1,156572,2.0,-15334.5,29.94717329996067,[ 3003  5165 21068 48473 51775 44478 13611  3157   955   315]
77,94.58527083333334,-0.15278506944444434,1,156563,2.0,-15314.5,29.94780528494505,[ 3003  5164 21045 48490 51801 44488 13569  3174   951   315]
78,94.58546354166667,-0.1529751736111109,1,156563,2.0,-15314.5,29.948164386982256,[ 3003  5164 21045 48490 51801 44490 13567  3174   951   315]
79,94.58546354166667,-0.15328541666666667,1,156563,2.0,-15314.5,29.948164386982256,[ 3003  5164 21045 48490 51801 44490 13567  3174   951   315]
80,94.58782291666667,-0.15332482638888886,1,156570,2.0,-15341.5,29.949235967750074,[ 3003  5165 21067 48486 51759 44471 13618  3161   955   315]
81,94.59246354166666,-0.15328402777777797,1,156571,2.0,-15318.5,29.950690421816027,[ 3003  5166 21052 48484 51754 44480 13628  3163   955   315]
82,94.59501041666667,-0.15335642361111088,1,156592,2.0,-15322.0,29.94891264894367,[ 3003  5165 21039 48503 51755 44471 13631  3163   955   315]
83,94.59716145833333,-0.15366128472222204,1,156593,2.0,-15330.5,29.94920886658524,[ 3003  5165 21041 48497 51749 44481 13631  3163   955   315]
84,94.60074479166667,-0.15231510416666652,1,156613,2.0,-15363.5,29.951443629430486,[ 3003  5167 21036 48510 51707 44506 13639  3162   955   315]
85,94.6091875,-0.1421276041666663,1,156592,2.0,-15378.0,29.95294130253617,[ 3003  5164 21013 48513 51696 44544 13635  3162   955   315]
86,94.61435416666667,-0.13931006944444418,1,156617,2.0,-15388.5,29.952125275867033,[ 3003  5164 21003 48495 51717 44534 13652  3162   955   315]
87,94.61527083333333,-0.1358225694444447,1,156614,2.0,-15385.0,29.953281576787475,[ 3003  5163 21012 48474 51727 44525 13664  3162   955   315]
88,94.61439583333333,-0.13470659722222203,1,156627,2.0,-15371.0,29.953300580681404,[ 3003  5162 21022 48478 51725 44492 13686  3162   955   315]
89,94.73210416666667,-0.12956232638888848,1,156822,2.0,-15423.5,29.975339040159042,[ 3003  5122 20898 48308 51805 44524 13850  3210   962   318]
90,94.99836458333333,-0.11750902777777791,1,157255,2.0,-15336.0,30.022962001198557,[ 3003  5083 20568 47969 51812 44784 14237  3264   962   318]
91,95.23880208333334,-0.07111927083333332,1,157617,2.0,-15529.5,30.066186098034823,[ 3003  5038 20294 47579 51936 44995 14571  3304   962   318]
92,95.30627083333333,-0.05151475694444466,1,157747,2.0,-15600.5,30.067826282312396,[ 3003  5036 20203 47442 52040 45097 14552  3347   962   318]
93,95.51957291666666,-0.03715208333333351,1,158119,2.0,-15496.0,30.08584630936835,[ 3003  4948 19909 47274 52208 45165 14847  3368   961   317]
94,95.691765625,-0.025495312500000013,1,158415,1.0,-15672.5,30.100860260880726,[ 3005  4919 19698 47068 52258 45372 15005  3393   964   318]
95,95.73272395833334,-0.02080104166666672,1,158485,1.0,-15683.5,30.106648559344567,[ 3005  4907 19674 46964 52281 45434 15023  3428   966   318]
96,95.76363020833334,-0.015555555555555146,1,158524,1.0,-15739.5,30.111879735356737,[ 3005  4909 19674 46910 52270 45466 15037  3444   967   318]
97,95.8460625,-0.010304513888888778,1,158649,1.0,-15679.0,30.134694863165514,[ 3006  5495 20426 48269 53407 43782 13852  2557   942   264]
98,95.85520833333334,-0.00953003472222207,1,158661,1.0,-15683.5,30.135537126012274,[ 3006  5488 20422 48246 53413 43803 13836  2580   942   264]
99,95.870765625,-0.006332465277777525,1,158713,1.0,-15695.0,30.136358189646135,[ 3006  5483 20392 48221 53460 43787 13867  2578   942   264]
100,95.8625,0.00611736111111109,1,158703,1.0,-15685.5,30.139136897341086,[ 3006  5499 20398 48247 53391 43797 13883  2573   942   264]
101,95.88688541666667,0.014633333333333573,1,158772,1.0,-15690.5,30.135287263013947,[ 3006  5481 20344 48266 53379 43853 13883  2582   942   264]
102,95.89540625,0.02289496527777762,1,158785,1.0,-15693.5,30.140311249733212,[ 3006  5470 20356 48261 53373 43868 13845  2614   942   265]
103,95.89966666666666,0.024183680555555517,1,158772,1.0,-15676.0,30.14412058990756,[ 3006  5475 20351 48238 53435 43822 13851  2615   942   265]
104,96.33471354166667,0.058051736111111536,1,159263,0.0,-15603.0,30.185457542554463,[ 3008  5273 19842 47647 53749 44274 14259  2725   926   297]
105,96.35921875,0.058820833333333176,1,159270,0.0,-15613.0,30.185088471898087,[ 3008  5262 19829 47613 53767 44298 14273  2727   921   302]
106,96.35924479166667,0.05917170138888916,1,159270,0.0,-15618.0,30.18505563693167,[ 3008  5262 19832 47608 53769 44298 14273  2727   921   302]
107,96.35909895833333,0.05912760416666648,1,159270,0.0,-15617.5,30.18492313053749,[ 3008  5262 19832 47607 53769 44298 14274  2727   921   302]
108,96.34491666666666,0.058648437499999775,1,159268,0.0,-15602.5,30.1857774041527,[ 3008  5271 19841 47630 53745 44282 14266  2734   926   297]
109,96.36058854166667,0.05917083333333342,1,159282,0.0,-15631.0,30.18559659056979,[ 3008  5261 19828 47592 53804 44271 14267  2746   921   302]
110,96.36058854166667,0.05909218750000018,1,159282,0.0,-15631.0,30.18559659056979,[ 3008  5261 19828 47592 53804 44271 14267  2746   921   302]
111,96.36085416666667,0.05894635416666697,1,159282,0.0,-15631.0,30.185975339337077,[ 3008  5261 19828 47592 53805 44270 14267  2746   921   302]
112,96.34671875,0.058390277777777534,1,159269,0.0,-15618.0,30.185846998636052,[ 3008  5269 19842 47620 53754 44283 14267  2734   926   297]
113,96.36214583333333,0.058832812499999915,1,159281,0.0,-15626.5,30.18660223612565,[ 3008  5264 19831 47597 53792 44276 14264  2745   921   302]
114,96.36240104166667,0.05872187500000005,1,159281,0.0,-15629.0,30.186676556498654,[ 3008  5264 19831 47597 53790 44278 14264  2745   921   302]
115,96.36352604166666,0.05847795138888851,1,159281,0.0,-15625.5,30.187094542900784,[ 3008  5264 19831 47597 53767 44301 14264  2745   921   302]
116,96.353921875,0.05798559027777751,1,159275,0.0,-15658.5,30.188342202436296,[ 3008  5268 19841 47617 53723 44321 14265  2734   926   297]
117,96.37004166666667,0.0584923611111113,1,159297,0.0,-15660.0,30.18735138676899,[ 3008  5264 19815 47609 53745 44325 14266  2745   921   302]
118,96.37027604166667,0.05852934027777792,1,159297,0.0,-15660.0,30.18733979990013,[ 3008  5264 19815 47608 53746 44325 14266  2745   921   302]
119,96.36765625,0.05451840277777743,1,159289,0.0,-15661.0,30.188636723362805,[ 3008  5268 19820 47597 53754 44322 14263  2745   921   302]
120,96.35353645833334,0.045172395833333684,1,159280,0.0,-15675.5,30.186762180316098,[ 3005  5272 19834 47616 53720 44333 14261  2736   926   297]
121,96.36788020833333,0.037635937499999744,1,159283,0.0,-15685.5,30.186760732601243,[ 3005  5267 19814 47613 53735 44329 14267  2747   921   302]
122,96.367046875,0.035359201388889025,1,159291,0.0,-15674.5,30.187490692336223,[ 3005  5267 19824 47603 53735 44329 14267  2747   921   302]
123,96.367859375,0.028276215277777794,1,159292,0.0,-15674.5,30.188133659688617,[ 3005  5266 19826 47602 53729 44334 14268  2747   921   302]
124,96.31918229166666,0.02091388888888872,1,159215,0.0,-15660.5,30.201714264916923,[ 3005  5292 19894 47628 53683 44301 14238  2736   926   297]
125,96.16327604166666,0.014351736111110824,1,159013,0.0,-15690.0,30.194175974999183,[ 3005  5315 20048 47961 53681 43981 14082  2704   926   297]
126,95.97490104166667,0.007042361111111006,1,158724,0.0,-15960.0,30.232190353726565,[ 3005  5347 20387 48288 53355 43661 14018  2716   921   302]
127,95.871359375,0.0008432291666665038,1,158627,0.0,-16021.5,30.198175795588483,[ 3005  5360 20464 48360 53405 43593 13903  2694   914   302]
128,95.80059895833334,-0.001820312499999943,1,158514,0.0,-16049.0,30.19588573409048,[ 3005  5380 20517 48575 53353 43420 13846  2688   919   297]
129,95.75313541666667,-0.003921006944444609,1,158454,0.0,-16049.0,30.20581338160193,[ 3005  5440 20540 48668 53273 43353 13820  2685   914   302]
130,95.7431875,-0.003977083333333079,1,158451,0.0,-16048.0,30.204870700046214,[ 3005  5440 20583 48660 53248 43342 13821  2685   914   302]
131,95.721875,-0.005500347222222502,1,158437,0.0,-16031.0,30.20667111446921,[ 3005  5442 20593 48742 53179 43332 13814  2677   914   302]
132,95.70164583333333,-0.006458680555555437,1,158358,0.0,-16021.5,30.21096216261959,[ 3005  5447 20650 48677 53208 43323 13799  2675   919   297]
133,95.70330208333333,-0.00654548611111115,1,158352,0.0,-16034.5,30.21902100933967,[ 3005  5461 20661 48666 53196 43312 13776  2705   919   299]
134,95.34684375,-0.032928993055555605,1,157781,0.0,-15832.0,30.275108578056095,[ 3005  5711 21015 49353 52508 42871 13762  2554   939   282]
135,95.34663541666667,-0.03375277777777749,1,157779,0.0,-15843.0,30.27537692671354,[ 3005  5711 21015 49356 52503 42873 13763  2553   939   282]
136,95.338375,-0.034028993055555644,1,157766,0.0,-15830.0,30.274840562905943,[ 3005  5713 21022 49354 52498 42871 13760  2556   943   278]
137,95.35172395833334,-0.033579166666666535,1,157795,0.0,-15885.5,30.273219457117555,[ 3005  5707 21004 49326 52533 42874 13772  2559   941   279]
138,95.35467708333333,-0.033007986111111144,1,157799,0.0,-15846.0,30.273837990359898,[ 3005  5712 20994 49320 52539 42877 13774  2559   941   279]
139,95.35740104166666,-0.03343958333333366,1,157812,0.0,-15862.5,30.27574849259853,[ 3005  5712 20982 49330 52538 42863 13792  2558   941   279]
140,95.364875,-0.033190451388889146,1,157840,0.0,-15852.5,30.2742859051656,[ 3003  5710 20966 49359 52506 42878 13796  2561   943   278]
141,95.42544270833334,-0.03118038194444447,1,157946,0.0,-15926.0,30.291057769473692,[ 3003  5703 20898 49274 52484 42992 13858  2567   939   282]
142,95.44391666666667,-0.030093402777777573,1,157964,0.0,-15937.5,30.29770636384415,[ 3003  5704 20893 49273 52437 43016 13886  2567   939   282]
143,95.47169791666667,-0.029681597222221967,1,158012,0.0,-15967.0,30.297205781371083,[ 3003  5695 20822 49303 52462 42995 13930  2569   939   282]
144,95.73505208333333,-0.020911631944444765,1,158382,0.0,-15808.5,30.323087678392085,[ 3003  5654 20581 48650 52742 43348 14172  2629   940   281]
145,96.07252083333333,-0.00970017361111104,1,158958,0.0,-15732.0,30.364883793817906,[ 3003  5550 20114 48420 52925 43443 14532  2790   942   281]
146,96.46518229166666,0.0037086805555555697,1,159544,0.0,-15677.0,30.37893760859959,[ 3002  5376 19732 47751 53377 43670 14998  2865   948   281]
147,96.87984895833333,0.0169935763888887,1,160174,0.0,-15668.5,30.385711351755223,[ 3002  5234 19269 47105 53691 44208 15333  2918   959   281]
148,96.90579166666667,0.017850520833333404,1,160201,0.0,-15651.0,30.3972605296365,[ 3002  5243 19216 47176 53597 44175 15416  2936   958   281]
149,96.98815104166667,0.020683159722222417,1,160355,0.0,-15576.0,30.393720400940058,[ 3002  5171 19106 47200 53619 44267 15417  2978   954   286]
150,96.99655729166666,0.02143402777777747,1,160354,0.0,-15550.0,30.38922169848096,[ 3002  5141 19127 47200 53625 44249 15441  2975   955   285]
151,97.00331770833333,0.021181249999999825,1,160361,0.0,-15528.5,30.39278105133648,[ 3002  5143 19123 47210 53620 44243 15444  2975   954   286]
152,96.99675520833334,0.020990277777778014,1,160355,0.0,-15555.0,30.39253240402419,[ 3002  5155 19138 47170 53620 44261 15446  2967   959   282]
153,97.03261458333333,0.022158506944444413,1,160405,0.0,-15549.5,30.393857980776655,[ 3002  5133 19119 47114 53660 44272 15483  2977   957   283]
154,97.0393125,0.02400434027777768,1,160412,0.0,-15535.5,30.393310433558845,[ 3002  5131 19111 47123 53636 44306 15474  2977   957   283]
155,97.05431770833333,0.029701388888888878,1,160419,0.0,-15554.5,30.394010042466615,[ 3002  5125 19096 47090 53654 44333 15479  2979   959   283]
156,97.04102083333333,0.03553732638888884,1,160386,0.0,-15554.5,30.39411597729456,[ 3002  5137 19115 47105 53636 44317 15481  2964   961   282]
157,97.06597395833333,0.03982048611111111,1,160422,0.0,-15568.0,30.393848687881267,[ 3002  5110 19110 47069 53655 44359 15482  2971   958   284]
158,97.06968229166667,0.04230277777777758,1,160424,0.0,-15563.0,30.397325876134147,[ 3002  5105 19119 47070 53644 44367 15479  2972   958   284]
159,97.09581770833333,0.044756076388888746,1,160429,0.0,-15549.5,30.40519780139195,[ 3002  5100 19101 47080 53551 44412 15530  2980   963   281]
160,97.09422916666666,0.045034722222222004,1,160423,0.0,-15576.5,30.40747125895459,[ 3002  5113 19092 47125 53508 44391 15555  2967   966   281]
161,97.244765625,0.05076302083333341,1,160604,0.0,-15612.0,30.435131002902196,[ 3002  5049 19018 46895 53384 44636 15756  2998   981   281]
162,97.30316145833334,0.05338385416666682,1,160641,0.0,-15689.5,30.447576094086394,[ 3000  5047 18970 46745 53520 44595 15865  2999   978   281]
163,97.30864583333333,0.053511458333333435,1,160641,0.0,-15654.5,30.446838886265887,[ 3000  5042 18936 46752 53487 44664 15851  3009   978   281]
164,97.05193229166666,0.05683628472222182,1,160159,0.0,-16003.0,30.475477435342704,[ 3000  3882 17416 39734 57069 43655 21158  4556   997   533]
165,97.02260416666667,0.05586562499999985,1,160152,0.0,-16010.0,30.4603446011091,[ 3000  3875 17449 39808 57102 43515 21173  4548   993   537]
166,96.97715104166667,0.05462586805555579,1,160041,0.0,-16012.0,30.46190609132609,[ 3000  3896 17449 39874 57049 43577 21104  4521   994   536]
167,96.78591145833333,0.047806249999999766,1,159781,0.0,-16322.0,30.453582411948304,[ 3000  3901 17703 40171 56930 43614 20657  4494   993   537]
168,96.62838541666666,0.04245694444444439,1,159604,0.0,-16253.5,30.446975535644267,[ 3000  3940 17888 40417 56931 43445 20383  4466   994   536]
169,96.60554166666667,0.04160468750000016,1,159541,0.0,-16338.0,30.4525535416424,[ 3000  3948 17928 40483 56806 43416 20427  4461   995   536]
170,96.54839583333333,0.03945069444444442,1,159461,0.0,-16306.0,30.452504370357616,[ 3000  3957 18062 40508 56731 43495 20292  4425   994   536]
171,96.50655208333333,0.036036979166666566,1,159354,0.0,-16337.0,30.46374773103605,[ 3000  4000 18110 40524 56693 43532 20196  4416   993   536]
172,96.480921875,0.03456684027777802,1,159321,0.0,-16364.5,30.46123904147389,[ 3000  4012 18121 40572 56653 43546 20160  4406   999   531]
173,96.45480729166667,0.03277031249999993,1,159312,0.0,-16370.0,30.45854045724746,[ 3000  4041 18117 40588 56678 43507 20134  4406   997   532]
174,96.440875,0.023527430555555878,1,159293,0.0,-16375.0,30.458426995951516,[ 3000  4035 18156 40582 56665 43546 20084  4403   997   532]
175,96.43436458333333,0.01206145833333352,1,159275,0.0,-16383.5,30.46184420564102,[ 3000  4051 18149 40610 56636 43538 20084  4403   997   532]
176,96.41696875,-0.0016071180555556452,1,159268,0.0,-16381.5,30.460778770601436,[ 3000  4063 18156 40631 56682 43473 20067  4402   995   531]
177,96.41842708333333,-0.01538072916666664,1,159268,0.0,-16388.5,30.465168670290772,[ 3000  4056 18203 40574 56694 43447 20095  4405   994   532]
178,96.41759895833333,-0.016273090277778124,1,159268,0.0,-16389.5,30.464609106059427,[ 3000  4056 18203 40574 56698 43445 20089  4409   994   532]
179,96.410640625,-0.01925034722222231,1,159268,0.0,-16359.5,30.46507758733103,[ 3000  4063 18201 40630 56639 43447 20091  4408   989   532]
180,96.36505729166667,-0.021049999999999614,1,159232,0.0,-16374.0,30.452484142766867,[ 3000  4079 18240 40627 56694 43475 19996  4368   990   531]
181,96.36386979166667,-0.021314930555555143,1,159224,0.0,-16417.5,30.451451453907943,[ 3000  4780 17532 45158 52153 45425 18511  3974   986   481]
182,96.34153645833334,-0.021840625000000103,1,159210,0.0,-16368.0,30.44384402972073,[ 3001  4785 17568 45142 52219 45343 18504  3971   986   481]
183,96.32518229166666,-0.02358107638888877,1,159201,0.0,-16382.0,30.43816582464937,[ 3001  4809 17549 45172 52279 45358 18407  3960   984   481]
184,96.30613020833333,-0.024439409722222177,1,159189,0.0,-16349.0,30.43288308453888,[ 3001  4819 17553 45241 52276 45312 18391  3942   984   481]
185,96.305203125,-0.024970486111110784,1,159163,0.0,-16320.0,30.435550622216287,[ 3001  4820 17549 45209 52261 45336 18413  3946   984   481]
186,96.32748958333333,-0.023784375000000087,1,159186,0.0,-16382.0,30.44212559906871,[ 3001  4820 17528 45225 52113 45480 18421  3947   984   481]
187,96.39861979166666,-0.022245138888888977,1,159303,0.0,-16360.0,30.44019346691736,[ 3001  4796 17381 45173 52182 45571 18464  3967   984   481]
188,96.53378645833334,-0.017863194444444255,1,159554,0.0,-16208.0,30.423829307390506,[ 3001  4773 17134 44936 52454 45681 18602  3944   994   481]
189,96.627125,-0.015623090277777389,1,159682,0.0,-16126.5,30.422546731840868,[ 3001  4743 17042 44778 52431 45932 18644  3953   993   483]
190,96.64979166666667,-0.014814583333333076,1,159736,0.0,-16120.5,30.415348201304504,[ 3001  4723 17024 44719 52478 45964 18662  3953   993   483]
