Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
40,74.31375,-0.029432118055555633,1,102103,-26.0,-48004.5,32.392305839568856,[ 9322 31085 66461 58269 13025  8827  3748   661   296   306]
41,74.30483854166667,-0.02974149305555566,1,102067,-34.0,-48042.0,32.390553463499934,[ 9332 31085 66517 58215 13024  8815  3750   662   295   305]
42,74.30408854166667,-0.029539062499999602,1,102067,-35.0,-48042.0,32.390329606748786,[ 9332 31095 66507 58216 13029  8809  3749   663   295   305]
43,74.29849479166667,-0.026514236111111224,1,102048,-31.5,-48028.0,32.390700662397144,[ 9329 31107 66510 58212 13014  8815  3747   666   295   305]
44,74.301390625,-0.02530225694444444,1,102050,-36.5,-48031.5,32.39518212866684,[ 9327 31125 66498 58209 13003  8828  3744   666   295   305]
45,74.27890104166667,-0.02326909722222202,1,101958,-55.5,-48029.0,32.39506168385274,[ 9327 31152 66556 58153 12972  8834  3738   668   297   303]
46,74.27660416666667,-0.021775694444444108,1,101958,-55.5,-48034.5,32.39891379560405,[ 9329 31158 66544 58167 12961  8835  3737   668   298   303]
47,74.276046875,-0.019458854166666602,1,101961,-55.5,-48034.5,32.401799416305096,[ 9337 31152 66551 58159 12956  8839  3737   668   298   303]
48,74.27994791666667,-0.018177951388888877,1,101979,-53.0,-48027.0,32.404394699340095,[ 9331 31187 66509 58163 12963  8841  3736   669   298   303]
49,74.271421875,-0.0183543402777777,1,101895,-48.5,-47973.0,32.402087155625814,[ 9330 31196 66507 58166 12961  8830  3733   671   303   303]
50,74.26994270833333,-0.01860694444444467,1,101890,-51.5,-47973.0,32.4040553451141,[ 9331 31223 66480 58162 12964  8830  3733   671   303   303]
51,74.266625,-0.017196354166666577,1,101878,-51.5,-47973.0,32.40560626433913,[ 9334 31227 66480 58154 12965  8830  3733   671   303   303]
52,74.2598125,-0.01722968750000007,1,101885,-56.5,-47974.0,32.40981055763069,[ 9337 31263 66456 58139 12958  8835  3734   672   303   303]
53,74.26182291666667,-0.01706944444444408,1,101909,-55.5,-47997.5,32.41204847368194,[ 9332 31255 66460 58145 12948  8851  3732   670   305   302]
54,74.2540625,-0.017419444444444328,1,101893,-55.5,-47997.5,32.41428784367721,[ 9341 31255 66480 58119 12945  8851  3732   670   305   302]
55,74.25238020833334,-0.016636631944444483,1,101882,-55.5,-47997.5,32.41468846354651,[ 9347 31249 66482 58120 12940  8853  3731   671   305   302]
56,74.24490104166667,-0.016788888888889155,1,101845,-55.5,-47990.0,32.41494475194208,[ 9347 31278 66471 58107 12935  8857  3727   671   305   302]
57,74.25384895833334,-0.016347222222222037,1,101907,-44.0,-48023.0,32.41793651023077,[ 9330 31329 66318 58234 12910  8846  3760   666   305   302]
58,74.23597395833333,-0.016985069444444414,1,101857,-44.0,-48027.5,32.417662827014354,[ 9346 31341 66374 58181 12882  8859  3744   666   304   303]
59,74.22121354166667,-0.017527256944444503,1,101767,-42.5,-48009.5,32.41445017571613,[ 9344 31335 66412 58168 12877  8850  3742   664   305   303]
60,73.82206770833334,-0.018021527777777636,1,100526,6.0,-48134.5,32.46544976804185,[ 9459 32246 66448 57388 12692  8751  3737   655   319   305]
61,73.80136458333334,-0.018459375000000004,1,100374,2.5,-48116.5,32.4723611997636,[ 9494 32334 66348 57379 12674  8753  3739   656   317   306]
62,73.793828125,-0.01859809027777762,1,100392,2.0,-48126.5,32.471149028016015,[ 9488 32330 66402 57347 12666  8748  3740   656   317   306]
63,73.74993229166667,-0.01978020833333337,1,100233,-4.0,-48086.5,32.4775664962178,[ 9517 32384 66471 57199 12665  8746  3739   656   317   306]
64,73.67576041666666,-0.022185590277778052,1,99909,-9.5,-48115.0,32.49126892247515,[ 9551 32538 66685 56810 12660  8740  3738   655   317   306]
65,73.628125,-0.023773437500000227,1,99777,-3.0,-48092.5,32.504307096409676,[ 9577 32664 66654 56711 12654  8715  3745   657   317   306]
66,73.56425,-0.0259550347222221,1,99561,-7.5,-48055.0,32.51380343183748,[ 9597 32767 66693 56583 12632  8719  3730   655   318   306]
67,73.51389583333334,-0.0264355902777775,1,99467,-5.0,-48085.5,32.53394980999309,[ 9674 32793 66639 56551 12623  8706  3734   656   318   306]
68,73.48521354166667,-0.027542187500000162,1,99357,-5.0,-48099.0,32.540137236352436,[ 9702 32844 66724 56392 12617  8710  3731   656   318   306]
69,73.43210416666666,-0.029161284722222548,1,99235,-8.5,-48137.5,32.560640934608195,[ 9758 32905 66679 56345 12605  8707  3726   651   320   304]
70,73.37931770833333,-0.031147743055555566,1,99149,-12.5,-48145.0,32.5756881219386,[ 9807 33041 66588 56311 12555  8701  3723   651   319   304]
71,73.36260416666667,-0.03140781249999994,1,99104,-10.5,-48173.0,32.58187263599678,[ 9829 33085 66557 56294 12539  8696  3726   651   319   304]
72,73.31052083333333,-0.03311892361111148,1,98965,-10.5,-48248.0,32.59475296059269,[ 9903 33206 66513 56152 12546  8690  3716   657   314   303]
73,73.26606770833334,-0.03441423611111105,1,98861,-10.5,-48238.0,32.61428439374761,[10000 33254 66572 55964 12537  8681  3715   661   313   303]
74,73.24691145833333,-0.03514930555555556,1,98850,-10.5,-48216.5,32.61771563542442,[10015 33275 66623 55888 12542  8665  3715   661   313   303]
75,73.22909895833334,-0.03499340277777776,1,98791,-10.0,-48210.5,32.62140717957495,[10024 33311 66614 55864 12537  8656  3718   660   313   303]
76,73.14531770833334,-0.03770954861111117,1,98547,-3.0,-48279.0,32.628385719165514,[10069 33535 66518 55725 12506  8662  3722   647   313   303]
77,73.10059895833334,-0.03918159722222233,1,98497,-6.0,-48261.0,32.63847198947762,[10114 33647 66470 55639 12493  8655  3720   646   314   302]
78,73.007390625,-0.042418576388889066,1,98226,-12.5,-48372.5,32.66001764650976,[10197 33871 66317 55521 12484  8636  3713   646   313   302]
79,72.931421875,-0.04466666666666678,1,98044,-12.5,-48429.0,32.67485271834858,[10237 34091 66286 55323 12480  8617  3707   644   312   303]
80,72.87690104166667,-0.04643472222222205,1,97923,-13.5,-48563.5,32.67910149883955,[10312 34175 66250 55209 12502  8599  3697   642   311   303]
81,72.791984375,-0.04915468750000021,1,97619,-19.0,-48589.0,32.69960173240783,[10398 34417 66133 55027 12491  8592  3686   642   311   303]
82,72.72561458333334,-0.051139930555555206,1,97474,-17.5,-48584.5,32.706758573620846,[10432 34614 66114 54841 12479  8582  3682   642   311   303]
83,72.705546875,-0.05187586805555592,1,97428,-17.5,-48554.5,32.71208715926746,[10454 34663 66063 54827 12473  8582  3682   642   311   303]
84,72.66498958333334,-0.0529690972222222,1,97284,-18.0,-48621.5,32.71400450781578,[10485 34756 66148 54628 12472  8576  3685   639   310   301]
85,72.60804166666667,-0.05481128472222233,1,97143,-22.5,-48572.5,32.71995654283377,[10545 34914 66101 54496 12450  8568  3680   635   311   300]
86,72.57807291666667,-0.05556093749999983,1,97109,-22.5,-48570.0,32.73277629842933,[10564 34971 66058 54468 12449  8566  3678   635   311   300]
87,72.54648958333334,-0.05691197916666653,1,96999,-16.5,-48557.0,32.73722373515061,[10599 34979 66175 54320 12442  8562  3678   634   311   300]
88,72.519765625,-0.057206944444444234,1,96944,-18.0,-48590.0,32.74619499122611,[10622 35014 66161 54296 12432  8559  3671   634   312   299]
89,72.5086875,-0.057084201388889255,1,96890,-5.0,-48613.5,32.74627535350156,[10636 35001 66174 54293 12425  8570  3657   633   312   299]
90,71.89060416666666,-0.06438211805555577,1,95394,14.0,-48467.0,32.73806082072744,[11067 36248 66161 53085 12254  8454  3501   633   296   301]
91,71.89003125,-0.06371111111111105,1,95394,14.0,-48467.0,32.73823215101915,[11067 36248 66161 53085 12254  8454  3501   633   296   301]
92,71.88333333333334,-0.06368315972222215,1,95386,14.0,-48463.5,32.739568207123455,[11069 36271 66154 53067 12255  8454  3501   632   296   301]
93,71.88007291666666,-0.06232864583333348,1,95400,14.0,-48456.0,32.73967860249522,[11074 36267 66142 53081 12252  8454  3501   632   296   301]
94,71.87261458333333,-0.06010486111111106,1,95392,14.0,-48456.0,32.74178510261193,[11079 36273 66181 53030 12253  8454  3501   632   296   301]
95,71.86669270833333,-0.05871440972222217,1,95321,14.0,-48456.5,32.74509036035257,[11087 36291 66211 52977 12250  8455  3499   633   296   301]
96,71.84753645833334,-0.05722378472222213,1,95310,14.0,-48469.0,32.74449523828592,[11088 36354 66219 52909 12253  8448  3500   632   296   301]
97,71.80721354166667,-0.05688940972222222,1,95252,15.5,-48553.5,32.75315737080142,[11132 36443 66236 52765 12247  8448  3501   634   292   302]
98,71.79164583333333,-0.05645225694444444,1,95184,14.0,-48553.0,32.75760622549465,[11129 36470 66343 52629 12252  8448  3501   634   292   302]
99,71.71958854166667,-0.05708385416666649,1,94855,16.5,-48556.5,32.77121211326137,[11186 36495 66667 52231 12247  8444  3505   631   292   302]
100,71.67205729166666,-0.05690868055555569,1,94725,16.0,-48606.5,32.784896809177006,[11216 36664 66635 52066 12249  8439  3507   630   292   302]
101,71.65083333333334,-0.05705902777777775,1,94693,22.0,-48629.5,32.7964366924552,[11269 36626 66674 52023 12232  8449  3503   630   292   302]
102,71.60971354166666,-0.056693576388888785,1,94415,18.0,-48617.0,32.806460943013064,[11286 36786 66606 51928 12224  8443  3502   631   292   302]
103,71.587,-0.055968923611111165,1,94378,7.0,-48619.5,32.817322403724525,[11297 36871 66581 51856 12222  8446  3502   631   292   302]
104,71.57911979166667,-0.0555930555555553,1,94352,6.5,-48607.5,32.81909950230048,[11316 36872 66589 51825 12230  8444  3502   628   292   302]
105,71.56680729166666,-0.05540972222222251,1,94343,13.0,-48637.5,32.82485521855525,[11320 36890 66647 51755 12225  8439  3502   628   292   302]
106,71.55220833333334,-0.05310364583333325,1,94323,12.5,-48629.0,32.826367598419985,[11330 36929 66673 51691 12215  8438  3501   629   292   302]
107,71.52384375,-0.05255850694444462,1,94262,12.5,-48649.5,32.835044068427656,[11328 37156 66548 51598 12213  8435  3498   630   292   302]
108,71.46661979166667,-0.05135902777777754,1,94037,20.5,-48662.0,32.839925052112385,[11348 37375 66526 51406 12219  8408  3495   629   292   302]
109,71.40548958333333,-0.05086440972222211,1,93938,19.0,-48640.0,32.858437765123206,[11381 37606 66322 51369 12200  8406  3501   618   295   302]
110,71.35245833333333,-0.050814756944444636,1,93768,17.0,-48657.5,32.86508155509832,[11407 37678 66461 51148 12179  8415  3497   618   295   302]
111,71.29800520833334,-0.04979930555555541,1,93623,15.0,-48604.0,32.859395221977834,[11411 37755 66650 50896 12169  8407  3497   618   295   302]
112,71.21836458333334,-0.050241666666666636,1,93356,17.5,-48694.5,32.876974659206084,[11450 37964 66710 50604 12167  8397  3495   616   295   302]
113,71.18819270833333,-0.05057847222222212,1,93315,12.0,-48720.5,32.88253597346465,[11525 37985 66646 50587 12172  8385  3486   617   295   302]
114,71.12343229166666,-0.05138524305555592,1,93157,12.0,-48776.5,32.89361733443699,[11597 38164 66561 50436 12163  8379  3487   616   295   302]
115,71.085015625,-0.05076753472222227,1,93080,12.0,-48734.0,32.8952076114719,[11619 38332 66494 50326 12163  8370  3483   616   295   302]
116,71.06719270833334,-0.0503626736111111,1,93058,15.0,-48757.0,32.89827662555614,[11622 38455 66472 50222 12167  8377  3473   615   295   302]
117,71.03330208333334,-0.05043958333333336,1,92991,15.0,-48758.5,32.90238348338783,[11628 38520 66486 50167 12114  8402  3475   611   294   303]
118,71.00728125,-0.05041614583333332,1,92932,14.0,-48816.0,32.90179340831436,[11630 38540 66592 50053 12122  8382  3470   614   294   303]
119,70.99671354166667,-0.05039913194444428,1,92933,20.0,-48830.0,32.90081186674363,[11636 38608 66555 50032 12109  8385  3464   614   294   303]
120,70.37294791666666,-0.05058854166666672,1,91508,26.5,-48945.5,32.88877426039855,[12074 39948 66519 48691 11917  8345  3326   583   291   306]
121,70.37499479166667,-0.050501215277778046,1,91508,26.5,-48910.0,32.88721079864567,[12070 39936 66543 48683 11917  8346  3325   583   291   306]
122,70.37415625,-0.05030590277777804,1,91510,26.5,-48910.0,32.88785358381701,[12070 39937 66529 48696 11917  8346  3325   583   291   306]
123,70.37668229166667,-0.05011302083333315,1,91537,26.5,-48915.0,32.88598614013997,[12066 39943 66531 48693 11916  8346  3325   583   291   306]
124,70.365375,-0.05024131944444434,1,91487,26.5,-48923.5,32.889435535736624,[12075 39986 66540 48631 11914  8349  3325   583   291   306]
125,70.36519270833334,-0.05004999999999977,1,91528,26.5,-48922.5,32.889418636456824,[12076 39954 66552 48653 11911  8349  3325   583   291   306]
126,70.35423958333334,-0.049776562499999955,1,91496,26.5,-48949.5,32.88954294530304,[12076 39962 66606 48591 11911  8349  3325   583   291   306]
127,70.34553645833333,-0.04872256944444473,1,91458,26.5,-48953.5,32.89296095819939,[12083 39990 66588 48578 11908  8348  3325   583   291   306]
128,70.33539583333334,-0.04854166666666657,1,91399,26.5,-48958.5,32.8956831205603,[12090 40048 66590 48510 11910  8350  3323   582   291   306]
129,70.33438541666666,-0.04617343750000013,1,91417,26.5,-48956.5,32.89465459579191,[12086 40033 66595 48530 11907  8347  3323   582   291   306]
130,70.3325625,-0.04464982638888889,1,91418,26.5,-48956.0,32.89457174216227,[12085 40044 66590 48528 11904  8347  3323   582   291   306]
131,70.32952083333333,-0.04404375000000016,1,91420,26.5,-48954.5,32.89595449702591,[12085 40057 66581 48530 11898  8347  3323   582   291   306]
132,70.32664583333333,-0.04276892361111114,1,91392,26.5,-48949.5,32.89881030016485,[12089 40079 66593 48491 11897  8345  3327   582   291   306]
133,70.33151041666666,-0.04184965277777811,1,91420,26.5,-48962.5,32.896285992398006,[12086 40052 66584 48531 11896  8345  3327   582   291   306]
134,70.331125,-0.04159982638888901,1,91425,26.5,-48962.5,32.89560716596835,[12082 40064 66589 48518 11896  8345  3327   582   291   306]
135,70.331578125,-0.04117430555555567,1,91425,26.5,-48962.5,32.89445065770245,[12081 40065 66589 48518 11896  8345  3327   582   291   306]
136,70.32963541666666,-0.040752430555555934,1,91400,26.5,-48949.5,32.89524181765623,[12081 40090 66590 48491 11896  8346  3327   582   291   306]
137,70.33591145833333,-0.03959774305555565,1,91431,26.5,-48962.5,32.891351477764296,[12065 40077 66577 48531 11896  8348  3327   582   291   306]
138,70.33622916666667,-0.037679687500000135,1,91430,26.5,-48962.5,32.89067943502357,[12061 40081 66578 48530 11896  8348  3327   582   291   306]
139,70.33622916666667,-0.03564201388888885,1,91430,26.5,-48962.5,32.89067943502357,[12061 40081 66578 48530 11896  8348  3327   582   291   306]
140,70.33374479166666,-0.033957118055555686,1,91408,26.5,-48949.5,32.890931735901034,[12063 40105 66585 48496 11896  8349  3327   582   291   306]
141,70.33740625,-0.03201996527777785,1,91432,26.5,-48946.5,32.889134964135614,[12058 40081 66584 48527 11895  8349  3327   582   291   306]
142,70.33944270833334,-0.02929739583333344,1,91434,26.5,-48930.0,32.88784417186325,[12054 40080 66598 48516 11894  8350  3329   582   291   306]
143,70.34494791666667,-0.028108159722222106,1,91437,26.5,-48931.0,32.89629475870275,[12049 40082 66602 48506 11894  8353  3332   588   287   307]
144,70.34397395833334,-0.02598194444444412,1,91415,26.5,-48942.5,32.89641301430378,[12042 40115 66597 48479 11898  8352  3335   588   287   307]
145,70.34849479166667,-0.024550694444444333,1,91440,26.5,-48950.0,32.89318024436851,[12033 40091 66599 48509 11899  8352  3335   588   287   307]
146,70.35098958333333,-0.02387343750000023,1,91436,26.5,-48950.0,32.896855758755905,[12027 40093 66604 48509 11895  8351  3337   585   292   307]
147,70.350609375,-0.02275642361111115,1,91435,26.5,-48950.0,32.897045288158665,[12023 40095 66606 48509 11895  8351  3337   585   292   307]
148,70.347125,-0.022005208333333335,1,91410,26.5,-48944.5,32.90010660546622,[12022 40124 66612 48475 11895  8349  3338   586   291   308]
149,70.358265625,-0.021281597222222122,1,91466,27.0,-48966.0,32.89639536535287,[12013 40081 66590 48548 11889  8355  3339   586   291   308]
150,70.222734375,-0.0050071180555553004,1,91128,30.5,-49078.5,32.900291583406876,[11845 40817 66684 47998 11676  8441  3330   610   282   317]
151,70.22298958333333,-0.005066840277777847,1,91127,30.5,-49087.0,32.900525651510875,[11845 40820 66680 47999 11677  8439  3331   610   282   317]
152,70.2176875,-0.005215625000000065,1,91109,30.5,-49070.0,32.9018638287004,[11847 40831 66705 47964 11671  8443  3330   610   282   317]
153,70.225859375,-0.005027430555555649,1,91151,29.5,-49091.5,32.89999514059323,[11843 40818 66661 48020 11677  8441  3331   610   282   317]
154,70.22380729166666,-0.004718923611111355,1,91136,29.5,-49085.5,32.89973149086778,[11842 40824 66667 48009 11677  8441  3331   610   282   317]
155,70.22360416666666,-0.004719618055555941,1,91135,29.5,-49085.5,32.899635432528974,[11841 40826 66664 48011 11677  8441  3331   610   282   317]
156,70.21853645833333,-0.004523437500000209,1,91118,29.5,-49094.0,32.90189959599161,[11847 40836 66675 47987 11673  8443  3330   610   282   317]
157,70.22492708333333,-0.0040203125000000265,1,91139,29.5,-49089.5,32.8995504258622,[11842 40822 66653 48022 11679  8442  3331   610   282   317]
158,70.22494791666666,-0.003681597222222403,1,91139,29.5,-49086.5,32.8995368270556,[11843 40821 66653 48022 11679  8442  3331   610   282   317]
159,70.22480208333333,-0.0036527777777777713,1,91139,29.5,-49095.5,32.89967175403622,[11843 40821 66653 48022 11679  8442  3331   610   282   317]
160,70.21839583333333,-0.0038055555555554102,1,91117,29.5,-49099.5,32.901174009093495,[11845 40841 66671 47989 11672  8443  3330   610   282   317]
161,70.22439583333333,-0.003504166666666701,1,91138,29.5,-49092.5,32.89941474038684,[11841 40830 66646 48023 11678  8442  3331   610   282   317]
162,70.22466666666666,-0.003399305555555543,1,91139,29.5,-49092.5,32.8989159505632,[11840 40835 66642 48023 11678  8442  3331   610   282   317]
