Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
111,72.604015625,0.023927604166666564,1,102271,-5910.5,5204.5,17.699364498942398,[ 9496 60718 80358 34154  5849   897   271   160    73    24]
112,72.58765625,0.010854861111110855,1,102207,-5916.0,5174.0,17.705207088551735,[ 9516 60812 80289 34100  5858   897   271   160    73    24]
113,72.456265625,-0.012070312500000095,1,101688,-5947.0,5127.5,17.701070877805954,[10998 59325 80647 32915  6566   985   273   178    83    30]
114,72.456625,-0.011893055555555539,1,101682,-5947.0,5171.5,17.70447371267241,[ 9859 54759 83259 34973  7601   950   308   171    90    30]
115,72.4530625,-0.012841840277777787,1,101638,-5947.5,5105.0,17.702843903953976,[ 9890 54748 83236 34999  7578   950   308   171    90    30]
116,72.416265625,-0.014384895833333643,1,101406,-5942.5,5055.5,17.718143920036038,[ 9980 54846 83123 34934  7568   950   308   171    90    30]
117,72.423234375,-0.01417447916666627,1,101474,-5947.5,5126.0,17.717848309134073,[10009 54671 83299 34897  7576   949   308   171    90    30]
118,72.40593229166667,-0.014253645833332959,1,101415,-5937.5,5087.0,17.72416268637014,[10018 54755 83268 34832  7579   949   308   171    90    30]
119,72.378375,-0.01584375000000004,1,101265,-5930.5,5096.0,17.7276419947129,[10054 54858 83241 34725  7574   949   308   171    90    30]
120,72.364171875,-0.01637552083333323,1,101186,-5927.5,5057.0,17.730419325849542,[10061 54943 83193 34698  7556   950   308   171    90    30]
121,72.37521875,-0.01620954861111083,1,101279,-5916.0,5092.5,17.72822556611298,[10116 54754 83323 34691  7567   950   308   171    90    30]
122,72.375265625,-0.01616250000000008,1,101297,-5912.0,5095.5,17.727771988296404,[10116 54740 83338 34690  7567   950   308   171    90    30]
123,72.37633333333333,-0.01697395833333341,1,101313,-5887.0,5068.5,17.727445126758177,[10119 54733 83342 34690  7567   950   308   171    90    30]
124,72.364859375,-0.018505381944444822,1,101232,-5884.0,5016.5,17.728070300932583,[10137 54806 83286 34666  7556   950   308   171    90    30]
125,72.37445833333334,-0.018551215277777543,1,101345,-5888.5,5052.0,17.721874716197416,[10123 54745 83354 34663  7567   949   311   167    92    29]
126,72.374171875,-0.01842517361111125,1,101346,-5866.0,5057.0,17.721475336898234,[10123 54749 83350 34677  7553   949   310   168    91    30]
127,72.37019791666667,-0.02091336805555528,1,101339,-5884.0,5058.5,17.719597065654803,[10123 54753 83346 34679  7553   948   310   167    92    29]
128,72.36121875,-0.02159322916666658,1,101237,-5881.5,5046.0,17.720253542147237,[10133 54844 83263 34672  7542   948   310   167    92    29]
129,72.36715104166667,-0.021374305555555397,1,101337,-5871.5,5030.0,17.71861124602047,[10121 54782 83327 34675  7549   948   310   167    92    29]
130,72.36352083333334,-0.018022743055555186,1,101360,-5871.5,5033.5,17.723582115938054,[10145 54778 83307 34672  7552   948   310   167    92    29]
131,72.35927604166666,-0.01444774305555588,1,101411,-5871.5,5031.5,17.727510368094116,[10143 54781 83326 34657  7547   948   310   167    92    29]
132,72.347234375,-0.013964062499999841,1,101328,-5869.0,5015.5,17.73011433495241,[10164 54831 83272 34648  7539   948   310   167    92    29]
133,72.36278645833333,-0.011994618055555387,1,101450,-5872.5,5021.0,17.72545707997352,[10129 54701 83421 34655  7545   950   311   167    92    29]
134,72.36244270833333,-0.00935902777777784,1,101417,-5872.5,4981.0,17.72636204427865,[10183 54561 83491 34668  7548   950   311   167    92    29]
135,72.35961458333334,-0.009192708333333143,1,101458,-5872.5,4982.0,17.726433012635507,[10186 54582 83489 34647  7547   950   311   167    92    29]
136,72.34644270833333,-0.009203819444444624,1,101348,-5870.0,4978.5,17.724879035548952,[10194 54646 83477 34599  7535   949   312   167    92    29]
137,72.36297916666666,-0.008409027777778041,1,101472,-5854.0,5024.5,17.718507752006072,[10171 54483 83650 34595  7552   949   312   167    92    29]
138,72.36359375,-0.007778993055555361,1,101494,-5854.0,5007.0,17.71518762253529,[10171 54457 83679 34619  7525   949   312   167    92    29]
139,72.36666145833334,-0.007947395833333341,1,101519,-5854.0,4999.5,17.709867835474462,[10165 54454 83688 34634  7510   949   312   167    92    29]
140,72.364984375,-0.007929861111110862,1,101530,-5851.5,4962.0,17.7065033353381,[10171 54473 83678 34636  7493   949   312   167    92    29]
141,72.39053645833333,-0.00711597222222243,1,101653,-5862.0,4992.5,17.704266994608364,[10139 54335 83779 34705  7494   949   311   167    92    29]
142,72.41690625,-0.005691666666666606,1,101886,-5839.5,4934.0,17.69012764968202,[10098 54247 83883 34723  7500   949   313   166    92    29]
143,72.55093229166667,0.0031555555555556223,1,102587,-5579.5,4754.5,17.643224905564526,[ 8788 54449 84975 35709  6555   980   271   170    84    19]
144,72.53105208333334,0.0024809027777777715,1,102437,-5583.5,4713.0,17.649094474451676,[ 8800 54541 84914 35672  6548   981   271   170    84    19]
145,72.550125,0.003235416666666424,1,102581,-5580.0,4813.0,17.643604482957603,[ 8781 54483 84972 35686  6551   983   271   170    84    19]
146,72.55310416666667,0.004561284722222562,1,102599,-5580.0,4791.5,17.64196974870293,[ 8777 54464 84994 35687  6551   983   271   170    84    19]
147,72.55533854166667,0.004403472222222149,1,102628,-5580.0,4797.5,17.641931587720382,[ 8777 54447 85013 35686  6550   983   271   170    84    19]
148,72.54570833333334,0.004659201388888808,1,102587,-5579.5,4685.5,17.64324305028974,[ 8792 54512 84952 35669  6550   981   271   170    84    19]
149,72.5725,0.006470833333333322,1,102859,-5574.0,4752.0,17.63948087151849,[ 8773 54393 85022 35721  6566   981   271   170    84    19]
150,72.57652083333333,0.007078298611111223,1,102951,-5574.0,4752.0,17.63784280258594,[ 8773 54372 85043 35721  6566   981   271   170    84    19]
151,72.60795833333333,0.0077579861111109006,1,103201,-5575.0,4731.5,17.637106988248686,[ 8751 54206 85167 35786  6557   989   271   170    84    19]
152,72.60264583333333,0.007579340277777647,1,103202,-5571.0,4665.0,17.63652534749686,[ 8765 54253 85129 35763  6558   988   271   170    84    19]
153,72.63356770833333,0.00857447916666653,1,103506,-5567.0,4656.0,17.62318794705687,[ 8707 54139 85263 35800  6558   989   271   170    84    19]
154,72.67726041666667,0.010413368055555832,1,103790,-5552.5,4654.5,17.61739095783907,[ 8679 53899 85443 35864  6577   994   271   170    84    19]
155,72.70753125,0.011102430555555523,1,104080,-5520.5,4595.0,17.60841576577159,[ 8658 53804 85468 35962  6570   994   271   170    84    19]
156,72.70308333333334,0.010963715277777907,1,104059,-5526.5,4541.0,17.608653970696402,[ 8674 53804 85484 35922  6580   992   271   170    84    19]
157,72.73752083333333,0.012244097222222194,1,104325,-5509.0,4653.0,17.60759248223332,[ 8635 53670 85546 36020  6592   993   271   170    84    19]
158,72.77517708333333,0.013798611111110878,1,104647,-5515.0,4663.5,17.609233387330487,[ 8617 53596 85579 36047  6623   989   272   174    84    19]
159,72.78585416666667,0.01395677083333311,1,104655,-5514.0,4639.0,17.60789228524336,[ 8607 53514 85630 36084  6627   989   272   174    84    19]
160,72.78843229166667,0.014163715277777555,1,104771,-5511.0,4592.0,17.61478618177895,[ 8628 53509 85610 36062  6651   991   272   174    84    19]
161,72.80334895833333,0.014802430555555664,1,104893,-5505.0,4726.0,17.61494483365791,[ 8607 53450 85639 36109  6655   991   272   174    84    19]
162,72.80371875,0.01521614583333341,1,104899,-5505.0,4714.0,17.614474833809222,[ 8607 53446 85650 36101  6656   991   272   174    84    19]
163,72.806828125,0.014801388888888786,1,104925,-5505.0,4714.0,17.613503408891777,[ 8607 53443 85653 36103  6654   991   272   174    84    19]
164,72.797265625,0.014494097222222042,1,104859,-5514.0,4606.0,17.612978992252465,[ 8626 53491 85632 36063  6648   991   272   174    84    19]
165,72.8155625,0.015198263888888638,1,105025,-5498.5,4701.5,17.611932611402807,[ 8609 53435 85653 36113  6647   994   272   174    84    19]
166,72.82347395833334,0.015901041666667007,1,105120,-5480.5,4696.0,17.611750339331603,[ 8609 53417 85636 36149  6646   994   272   174    84    19]
167,72.83579166666667,0.01576041666666678,1,105218,-5472.5,4737.0,17.608876318680792,[ 8607 53330 85696 36179  6645   994   272   174    84    19]
168,72.83377083333333,0.015672569444444187,1,105230,-5460.5,4626.5,17.60747009881931,[ 8621 53371 85652 36167  6648   992   272   174    84    19]
169,72.8796875,0.017100868055555433,1,105693,-5443.0,4688.5,17.604004749933384,[ 8605 53058 85859 36286  6651   990   273   175    83    20]
170,72.94455729166667,0.019319097222222106,1,106144,-5383.0,4634.0,17.60321478871855,[ 8563 52719 86076 36414  6685   988   273   178    81    23]
171,73.00321354166667,0.020422569444444604,1,106464,-5445.5,4533.5,17.595112220390924,[ 8478 52528 86215 36527  6696  1001   273   178    81    23]
172,73.01708854166667,0.02000607638888899,1,106529,-5427.0,4440.5,17.585415200483904,[ 8478 52429 86315 36536  6685  1003   272   178    81    23]
173,73.47278125,0.030728298611110934,1,109279,-5415.5,4415.0,17.582056394412888,[ 9016 54744 85497 35217  6002   977   269   173    83    22]
174,73.47258333333333,0.0313843749999999,1,109255,-5414.5,4438.5,17.58145206345944,[ 9015 54765 85479 35217  6000   977   269   173    83    22]
175,73.47496354166667,0.030827951388889118,1,109281,-5420.0,4435.5,17.581301864739352,[ 9029 54718 85523 35201  6005   977   269   173    83    22]
176,73.45565625,0.03008506944444444,1,109183,-5423.5,4393.5,17.583087645002397,[ 9052 54790 85514 35159  5961   977   269   173    83    22]
177,73.47897916666666,0.030788020833333006,1,109334,-5422.5,4433.0,17.577318357035182,[ 9022 54752 85488 35230  5984   977   269   173    83    22]
178,73.47938020833334,0.03112239583333339,1,109338,-5422.5,4430.0,17.578113220921207,[ 9026 54740 85491 35235  5984   977   269   173    83    22]
179,73.478453125,0.03019843749999988,1,109334,-5422.5,4430.0,17.578073590380843,[ 9030 54740 85504 35218  5984   977   269   173    83    22]
180,73.46272395833333,0.02954010416666648,1,109225,-5421.5,4403.5,17.582498580408046,[ 9054 54756 85514 35172  5980   977   269   173    83    22]
181,73.480171875,0.02907378472222225,1,109343,-5382.0,4409.5,17.58042272231982,[ 9034 54715 85521 35231  5975   977   269   173    83    22]
182,73.48132291666667,0.02928923611111145,1,109338,-5387.5,4406.5,17.581096770866097,[ 9034 54713 85522 35234  5973   977   269   173    83    22]
183,73.482640625,0.028302430555555702,1,109347,-5387.5,4406.5,17.581170701504295,[ 9034 54713 85523 35227  5979   977   269   173    83    22]
184,73.47829166666666,0.02670104166666647,1,109305,-5386.5,4396.0,17.586684641083732,[ 9050 54725 85488 35227  5986   977   269   173    83    22]
185,73.40258333333334,0.023168402777777906,1,109053,-5381.5,4435.5,17.611863591333037,[ 9194 54858 85531 34936  5952   982   269   173    83    22]
186,73.34794270833333,0.02149531249999986,1,108891,-5381.5,4390.0,17.647474543025062,[ 9403 54837 85436 34844  5951   982   269   173    83    22]
187,73.19444270833333,0.015230729166666398,1,108240,-5400.0,4325.5,17.67691171155686,[ 9741 55035 85292 34582  5836   967   269   173    83    22]
188,73.07566145833333,0.010016145833333212,1,107650,-5396.5,4249.5,17.677128564958064,[ 9943 55297 85149 34444  5656   964   269   173    83    22]
189,73.0705,0.009488194444444294,1,107730,-5403.5,4329.0,17.68532785720035,[10030 55179 85209 34420  5649   966   269   173    83    22]
190,73.095296875,0.010228819444444544,1,107867,-5333.0,4273.0,17.69190748281867,[10017 55146 85181 34493  5652   964   269   173    83    22]
191,73.162640625,0.011976388888888797,1,108184,-5327.5,4313.5,17.684874101486642,[ 9915 55011 85207 34688  5663   969   269   173    83    22]
192,73.15993229166666,0.011873784722222069,1,108115,-5335.5,4240.0,17.68471620600914,[ 9885 55066 85150 34705  5679   968   269   173    83    22]
193,73.18818229166666,0.0127118055555556,1,108400,-5269.5,4318.0,17.682768181201244,[ 9870 54937 85256 34733  5688   970   267   174    83    22]
194,73.23777083333333,0.014683506944444483,1,108641,-5218.0,4269.5,17.68202378210187,[ 9755 54938 85142 34959  5684   976   266   175    81    24]
195,73.29939583333334,0.01612777777777789,1,108944,-5166.5,4219.0,17.671851371177347,[ 9699 54641 85311 35124  5700   977   268   175    81    24]
196,73.38697916666666,0.018783506944444164,1,109228,-5136.0,4074.5,17.6519043247813,[ 9475 54524 85408 35369  5688   982   271   177    83    23]
197,73.54013020833334,0.023477951388889078,1,109897,-5103.5,4237.5,17.642347667843016,[ 9241 54167 85470 35808  5765   990   273   180    83    23]
198,73.58668229166666,0.02509704861111099,1,110209,-5096.5,4176.0,17.639359302338,[ 9166 54032 85492 35978  5786   988   272   180    83    23]
199,73.63679166666667,0.02523680555555548,1,110370,-4997.0,4194.5,17.632285920717443,[ 9070 54038 85463 36067  5815   989   272   180    83    23]
