Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
26,72.21717708333334,0,1,92415,-15826.5,-39925.0,32.365354591978054,[ 3867 44574 66538 53104 11190  7421  3816   591   349   550]
27,72.204828125,0,1,92376,-15824.5,-39920.5,32.365508882618784,[ 3869 44617 66502 53102 11187  7419  3816   589   349   550]
28,72.19364583333333,0,1,92368,-15821.0,-39870.0,32.36636662943854,[ 3890 44618 66500 53093 11168  7426  3817   589   349   550]
29,72.106609375,0,1,92273,-15875.0,-39979.0,32.397406243651076,[ 4003 44759 66522 52863 11133  7433  3794   595   349   549]
30,72.04833854166667,0,1,92034,-15846.0,-39973.5,32.40640709299715,[ 4064 44904 66444 52758 11124  7427  3788   598   344   549]
31,71.82873958333333,-0.0331576388888891,1,91637,-15844.5,-40028.5,32.44834746490207,[ 4249 45494 66237 52376 10976  7397  3787   591   344   549]
32,71.82361979166667,-0.033241319444444174,1,91619,-15842.0,-40026.0,32.445422273110296,[ 4255 45498 66249 52353 10978  7404  3779   591   344   549]
33,71.76798958333333,-0.035131770833333555,1,91504,-15839.5,-40023.5,32.45983438420306,[ 4315 45730 65998 52337 10951  7416  3768   592   344   549]
34,71.75781770833333,-0.03549409722222237,1,91505,-15844.0,-40029.5,32.46397584933084,[ 4362 45734 65992 52298 10944  7417  3768   592   344   549]
35,71.743625,-0.03611024305555569,1,91481,-15837.5,-40031.0,32.47061718219579,[ 4373 45793 65937 52282 10946  7418  3766   592   344   549]
36,71.73863020833333,-0.03621302083333357,1,91453,-15824.5,-40079.0,32.47660333158325,[ 4382 45802 65933 52261 10956  7404  3778   591   344   549]
37,71.6674375,-0.03837135416666655,1,91265,-15832.5,-40068.0,32.49485513918976,[ 4449 45971 65883 52127 10906  7417  3762   587   347   551]
38,71.39298958333333,-0.04732552083333322,1,90786,-15811.0,-40223.5,32.6013735782312,[ 5156 46352 65385 51595 10857  7409  3761   587   347   551]
39,71.37282291666666,-0.04759722222222251,1,90746,-15803.5,-40246.5,32.60273702323382,[ 5189 46392 65359 51554 10860  7412  3750   587   346   551]
40,71.36340104166666,-0.04794687499999999,1,90743,-15800.0,-40268.5,32.608410327060035,[ 5195 46433 65325 51553 10850  7401  3760   586   346   551]
41,71.30416666666666,-0.04992500000000035,1,90647,-15776.5,-40263.5,32.60947512695589,[ 5201 46584 65396 51363 10827  7391  3752   586   349   551]
42,71.2763125,-0.0508536458333334,1,90581,-15789.0,-40255.0,32.61375836569096,[ 5216 46684 65328 51332 10819  7393  3741   587   349   551]
43,71.24571354166666,-0.0516005208333335,1,90552,-15813.0,-40245.5,32.61815197703739,[ 5246 46771 65260 51294 10810  7392  3740   585   351   551]
44,71.24490625,-0.05163750000000012,1,90533,-15801.5,-40265.5,32.62327645657383,[ 5262 46735 65291 51287 10807  7387  3745   584   350   552]
45,71.18008333333333,-0.05380642361111114,1,90423,-15814.0,-40271.5,32.635949586456384,[ 5329 46872 65236 51152 10794  7393  3741   584   348   551]
46,71.16461458333333,-0.05440312499999986,1,90385,-15814.0,-40281.0,32.64441529504887,[ 5351 46883 65236 51125 10785  7395  3740   586   348   551]
47,71.15697395833334,-0.05190468749999961,1,90361,-15814.0,-40285.5,32.64682730580015,[ 5351 46910 65219 51118 10782  7395  3740   584   350   551]
48,71.141921875,-0.04892899305555574,1,90349,-15799.0,-40287.5,32.65153915549868,[ 5374 46946 65197 51086 10781  7393  3738   584   350   551]
49,71.07610416666667,-0.047393055555555466,1,90268,-15786.0,-40302.0,32.66541462039756,[ 5480 47008 65158 50980 10747  7404  3741   579   353   550]
50,71.01341666666667,-0.04900572916666637,1,90134,-15803.0,-40368.5,32.67849473139364,[ 5519 47183 65121 50828 10732  7394  3741   578   354   550]
51,70.95199479166666,-0.046715972222222506,1,90013,-15804.0,-40463.5,32.696626079127896,[ 5567 47405 65020 50679 10717  7391  3739   580   352   550]
52,70.89558854166667,-0.04752986111111094,1,89917,-15815.5,-40446.5,32.702126894985014,[ 5626 47460 65025 50592 10692  7393  3733   578   351   550]
53,70.85056770833333,-0.048644097222222155,1,89793,-15815.5,-40485.0,32.713400481024195,[ 5671 47602 64977 50493 10654  7395  3729   579   350   550]
54,70.79692708333333,-0.050078125000000286,1,89672,-15823.0,-40515.5,32.72178270623179,[ 5718 47761 64866 50416 10637  7403  3720   579   350   550]
55,70.755078125,-0.04897864583333321,1,89624,-15817.5,-40521.5,32.729521233133646,[ 5782 47833 64814 50357 10622  7394  3719   580   349   550]
56,70.73975520833334,-0.049247395833333485,1,89575,-15823.5,-40507.0,32.73042221349139,[ 5781 47878 64792 50341 10619  7395  3717   577   350   550]
57,70.66435416666667,-0.051349131944444557,1,89415,-15813.5,-40545.0,32.74825358256375,[ 5866 48020 64713 50261 10584  7361  3721   575   349   550]
58,70.63414583333333,-0.05198333333333333,1,89370,-15817.5,-40544.5,32.75310950091202,[ 5923 48037 64706 50216 10563  7365  3720   571   349   550]
59,70.62093229166666,-0.04952256944444476,1,89337,-15817.5,-40666.0,32.75439252295024,[ 5932 48084 64680 50193 10558  7363  3720   571   349   550]
60,70.60377083333333,-0.048152256944444596,1,89307,-15810.5,-40696.0,32.752873639028216,[ 5941 48116 64663 50205 10527  7360  3719   570   349   550]
61,70.28416145833333,-0.05148593750000004,1,88734,-15858.0,-40751.5,32.78386809810476,[ 6268 48785 64456 49672 10340  7332  3681   558   358   550]
62,70.28294791666667,-0.051355729166666704,1,88733,-15858.0,-40757.5,32.7818245954948,[ 6269 48783 64451 49677 10342  7341  3672   556   358   551]
63,70.28321875,-0.04949236111111096,1,88734,-15858.0,-40758.5,32.781989237836804,[ 6265 48786 64456 49673 10345  7338  3672   556   358   551]
64,70.27909895833334,-0.049290624999999956,1,88735,-15858.0,-40786.5,32.7842552184702,[ 6274 48790 64449 49667 10347  7336  3672   556   358   551]
65,70.25033854166666,-0.04977621527777766,1,88674,-15868.0,-40770.0,32.79330982313653,[ 6335 48809 64485 49568 10330  7339  3667   556   359   552]
66,70.23327083333334,-0.05017864583333325,1,88659,-15869.5,-40775.5,32.796814208369625,[ 6367 48837 64476 49512 10336  7342  3663   557   358   552]
67,70.214421875,-0.04843385416666687,1,88628,-15884.0,-40784.5,32.80450692056182,[ 6406 48891 64434 49463 10336  7340  3662   558   358   552]
68,70.20916145833333,-0.03946093750000017,1,88603,-15882.5,-40793.5,32.80599421893324,[ 6400 48895 64432 49470 10332  7341  3661   559   358   552]
69,70.16478645833334,-0.04026788194444417,1,88495,-15881.0,-40778.5,32.819935135495776,[ 6446 48990 64362 49404 10332  7337  3660   562   355   552]
70,70.15543229166667,-0.040265624999999736,1,88471,-15889.0,-40793.0,32.82546382273535,[ 6459 49026 64330 49399 10317  7340  3660   561   356   552]
71,70.149265625,-0.03849670138888873,1,88459,-15869.0,-40789.5,32.82566888094631,[ 6472 49018 64353 49374 10315  7341  3658   561   356   552]
72,70.14302083333334,-0.037776388888888825,1,88451,-15854.5,-40814.5,32.82816488359601,[ 6489 49021 64343 49361 10317  7342  3658   562   355   552]
73,70.113703125,-0.03773368055555532,1,88378,-15857.0,-40780.0,32.83909911940894,[ 6522 49079 64322 49302 10304  7343  3658   564   354   552]
74,70.11102604166666,-0.03779600694444459,1,88376,-15857.0,-40787.0,32.839987713300665,[ 6523 49099 64301 49303 10304  7342  3658   563   355   552]
75,70.1044375,-0.03585486111111085,1,88354,-15857.0,-40778.0,32.8433675302223,[ 6519 49125 64307 49278 10302  7340  3659   563   355   552]
76,70.09867708333333,-0.03553125000000013,1,88343,-15856.0,-40775.5,32.84514712886149,[ 6520 49165 64276 49272 10298  7340  3659   562   356   552]
77,70.08047916666666,-0.03588315972222252,1,88321,-15855.0,-40741.0,32.85300947306146,[ 6545 49245 64218 49232 10287  7349  3654   562   356   552]
78,70.072984375,-0.03563124999999966,1,88309,-15854.0,-40736.0,32.85790289498108,[ 6609 49198 64204 49234 10282  7348  3653   564   356   552]
79,70.06599479166667,-0.033670312499999966,1,88295,-15855.0,-40751.5,32.85983528406383,[ 6618 49212 64204 49216 10277  7348  3653   564   356   552]
80,70.05878125,-0.03182118055555586,1,88269,-15860.0,-40779.0,32.86176813839016,[ 6660 49177 64212 49208 10271  7346  3654   564   356   552]
81,69.94682291666666,-0.033505729166666734,0,87988,-15875.5,-40776.5,32.89984953280397,[ 6908 49448 63961 48942 10271  7351  3646   563   358   552]
82,69.899125,-0.03321545138888903,0,87926,-15877.5,-40748.5,32.91846827240055,[ 6954 49575 63900 48840 10263  7353  3641   565   357   552]
83,69.87241666666667,-0.03260503472222211,0,87862,-15893.0,-40795.0,32.92920062411257,[ 7032 49567 63933 48741 10259  7353  3641   565   357   552]
84,69.83934895833333,-0.031919270833333256,0,87784,-15933.5,-40821.0,32.937207756342644,[ 7080 49639 63868 48698 10254  7348  3640   564   357   552]
85,69.75483333333334,-0.033341493055555324,0,87594,-16009.5,-40905.5,32.96630109504081,[ 7333 49715 63707 48551 10240  7349  3631   565   357   552]
86,69.704921875,-0.03449444444444462,0,87460,-15999.5,-40958.5,32.984004594780174,[ 7408 49828 63596 48477 10238  7348  3630   566   357   552]
87,69.65292708333334,-0.033714236111111025,0,87379,-16047.5,-41043.5,32.996008893357335,[ 7486 49864 63672 48316 10214  7345  3629   566   356   552]
88,69.59744791666667,-0.03455659722222227,0,87272,-16060.5,-41024.0,33.01327500900515,[ 7695 49855 63627 48182 10195  7347  3626   565   356   552]
89,69.554125,-0.035560243055555434,0,87195,-16052.5,-41073.5,33.02610359096334,[ 7804 49899 63516 48164 10166  7359  3619   564   358   551]
90,69.480671875,-0.037436631944444326,0,86966,-16076.5,-41073.5,33.04333331284216,[ 7938 49936 63588 47955 10135  7360  3615   564   358   551]
91,69.09019270833333,-0.03979895833333321,0,86189,-16185.0,-41113.0,33.084652245923586,[ 8435 50739 63176 47312  9980  7327  3570   551   362   548]
92,69.0864375,-0.03988368055555564,0,86187,-16180.5,-41106.0,33.08445029731128,[ 8442 50738 63176 47309  9977  7331  3567   550   362   548]
93,69.07328645833333,-0.04033107638888917,0,86130,-16178.0,-41104.0,33.08754374337909,[ 8464 50747 63194 47262  9984  7322  3567   550   362   548]
94,69.06977604166667,-0.040310763888888816,0,86113,-16176.0,-41110.0,33.08859038393258,[ 8506 50720 63178 47263  9984  7322  3567   550   362   548]
95,69.06597395833333,-0.039478819444444466,0,86106,-16175.0,-41084.5,33.08869357089349,[ 8529 50716 63187 47234  9987  7320  3567   550   362   548]
96,69.040734375,-0.03975121527777788,0,85994,-16183.5,-41080.0,33.09482056156764,[ 8612 50748 63176 47136  9982  7326  3562   548   362   548]
97,68.96232291666666,-0.041736631944444484,0,85801,-16240.5,-41053.0,33.10999860345399,[ 8753 50764 63240 46944  9971  7322  3546   551   361   548]
98,68.89064583333334,-0.04395052083333297,0,85616,-16271.5,-41052.5,33.12659115674645,[ 8917 50767 63401 46637  9985  7280  3554   550   361   548]
99,68.787296875,-0.04591631944444477,0,85300,-16299.5,-41073.5,33.14169126778156,[ 9077 50971 63395 46312  9961  7285  3540   550   361   548]
100,68.70319791666667,-0.04840781250000011,0,85119,-16313.0,-41067.0,33.13335464110643,[ 9153 51087 63553 46004  9994  7230  3525   546   360   548]
101,68.63718229166666,-0.05040277777777789,0,84969,-16326.0,-41021.5,33.142326188508854,[ 9260 51205 63516 45838  9985  7219  3523   545   361   548]
102,68.53002604166667,-0.0537664930555555,0,84709,-16354.5,-41063.0,33.148169169203825,[ 9501 51276 63478 45610  9956  7223  3510   538   360   548]
103,68.468390625,-0.054843750000000094,0,84541,-16352.0,-41070.5,33.1520611289466,[ 9594 51483 63405 45414  9942  7208  3508   539   360   547]
104,68.43981770833334,-0.05570694444444418,0,84477,-16336.5,-41068.0,33.14828620142781,[ 9626 51519 63401 45373  9924  7219  3493   538   360   547]
105,68.33323958333334,-0.0590399305555555,0,84247,-16315.0,-41107.5,33.15575480033745,[ 9785 51749 63199 45277  9870  7190  3487   539   357   547]
106,68.27340625,-0.06084236111111115,0,84096,-16288.0,-41100.5,33.15996266618014,[ 9852 51959 63107 45113  9871  7171  3484   539   356   548]
107,68.24971354166667,-0.06102552083333326,0,84048,-16277.0,-41113.5,33.159495441559045,[ 9878 51967 63104 45104  9858  7165  3481   539   356   548]
108,68.22653125,-0.06154843750000036,0,83997,-16259.5,-41114.5,33.16068339428647,[ 9890 51991 63132 45053  9848  7165  3478   539   356   548]
109,68.18001041666666,-0.06286614583333355,0,83870,-16298.0,-41112.0,33.168037017333795,[ 9973 52146 63017 44953  9829  7176  3462   542   353   549]
110,68.16363020833333,-0.06317170138888883,0,83863,-16298.0,-41096.5,33.17131323945316,[10022 52166 62975 44927  9834  7176  3455   543   353   549]
111,68.144203125,-0.060087326388888584,0,83802,-16297.0,-41058.5,33.173367396408125,[10073 52171 62965 44895  9824  7172  3455   543   353   549]
112,68.06584895833333,-0.06110920138888882,0,83647,-16281.0,-41077.5,33.17075962535407,[10278 52120 63076 44688  9790  7171  3436   539   353   549]
113,68.00215104166666,-0.06234218750000006,0,83543,-16280.0,-41067.5,33.17468585881942,[10368 52160 63217 44454  9762  7183  3416   538   353   549]
114,67.876625,-0.06542413194444426,0,83342,-16261.0,-41073.5,33.16777862664369,[10592 52144 63454 44069  9738  7195  3368   537   354   549]
115,67.80466666666666,-0.06500555555555583,0,83153,-16250.0,-41044.5,33.16817157012964,[10740 52181 63535 43845  9713  7193  3354   537   354   548]
116,67.78483854166667,-0.06400277777777745,0,83134,-16229.0,-41050.5,33.17095416683871,[10784 52168 63556 43806  9709  7189  3351   535   354   548]
117,67.62791145833333,-0.06750052083333363,0,82824,-16256.5,-41010.0,33.197080273102735,[11088 52356 63504 43456  9689  7134  3339   532   353   549]
118,67.51261979166667,-0.06949427083333339,0,82518,-16252.0,-41076.0,33.210928753311386,[11319 52397 63605 43152  9657  7122  3314   534   352   548]
119,67.47413020833334,-0.06933315972222213,0,82424,-16259.5,-41027.0,33.21276451286783,[11427 52360 63670 43029  9658  7117  3305   533   353   548]
120,67.41495833333333,-0.06885711805555558,0,82280,-16267.0,-40931.5,33.21278646216841,[11525 52407 63688 42903  9652  7096  3297   531   353   548]
121,66.99998958333333,-0.06967343750000007,0,81467,-16310.0,-41117.5,33.23213085002563,[12110 53071 63531 42105  9492  7040  3229   521   354   547]
122,66.99738541666666,-0.06963506944444475,0,81467,-16310.0,-41117.5,33.228817397914625,[12111 53069 63571 42065  9494  7046  3223   520   354   547]
123,66.99610416666667,-0.06923940972222198,0,81459,-16310.0,-41115.0,33.22811898185756,[12111 53063 63605 42045  9488  7043  3224   520   354   547]
124,66.991765625,-0.06926701388888906,0,81464,-16308.5,-41103.5,33.23046073614892,[12109 53074 63595 42042  9490  7045  3224   520   354   547]
125,66.968,-0.06993246527777756,0,81432,-16303.5,-41164.0,33.236692308100295,[12181 53135 63543 41959  9499  7051  3210   522   354   546]
126,66.95804166666667,-0.06942309027777753,0,81429,-16302.0,-41163.5,33.237506423440735,[12191 53128 63602 41899  9504  7044  3212   521   353   546]
127,66.79222395833334,-0.07233663194444423,0,81117,-16300.0,-41162.0,33.202943534042916,[12507 52951 64659 40785  9494  6987  3196   521   354   546]
128,66.67695833333333,-0.07378958333333353,0,80932,-16307.5,-41179.5,33.20110578477164,[12821 52775 65218 40137  9469  6969  3190   521   354   546]
129,66.36967708333333,-0.0805873263888889,0,80312,-16312.5,-41086.0,33.1480676802946,[13515 52703 65765 39194  9402  6875  3129   519   352   546]
130,66.0605,-0.08808993055555542,0,79558,-16286.0,-41077.5,33.136366385740004,[14017 52825 66446 38112  9246  6859  3083   517   348   547]
131,65.958578125,-0.08928680555555531,0,79232,-16277.5,-40987.0,33.14734903080393,[14181 52908 66443 37923  9218  6846  3074   514   347   546]
132,65.84878125,-0.08937482638888904,0,78978,-16271.0,-41001.5,33.16463175668193,[14336 53052 66439 37678  9187  6837  3066   513   345   547]
133,65.75388020833333,-0.09048368055555565,0,78824,-16273.5,-40978.0,33.17012041868128,[14519 53119 66542 37381  9144  6837  3056   509   347   546]
134,65.69225520833334,-0.0915854166666667,0,78709,-16307.5,-41021.0,33.173468729064226,[14605 53230 66501 37264  9137  6804  3056   510   346   547]
135,65.62559375,-0.0902548611111115,0,78604,-16310.5,-41003.5,33.177320114197904,[14744 53263 66515 37126  9105  6800  3048   506   346   547]
136,65.58486458333333,-0.08961805555555552,0,78459,-16328.0,-40941.0,33.175599342777446,[14831 53280 66505 37050  9096  6803  3037   508   344   546]
137,65.54802604166666,-0.09005625000000018,0,78408,-16329.5,-40938.5,33.17606120758343,[14906 53295 66495 36989  9083  6803  3031   509   342   547]
138,65.50738020833333,-0.09063836805555543,0,78294,-16329.0,-40939.0,33.17311549079854,[14938 53356 66503 36914  9076  6791  3026   506   344   546]
139,65.48741666666666,-0.08975312500000002,0,78274,-16342.5,-40911.0,33.17259188059307,[14947 53382 66521 36888  9062  6779  3026   507   342   546]
140,65.48029166666667,-0.08944461805555524,0,78252,-16331.5,-40927.5,33.171947660359,[14955 53398 66524 36865  9061  6777  3025   507   342   546]
141,65.48169791666666,-0.08875017361111143,0,78259,-16335.0,-40935.5,33.17160508301861,[14945 53386 66535 36862  9073  6783  3020   508   342   546]
142,65.48193229166667,-0.08613055555555557,0,78249,-16298.5,-40921.5,33.16945659249257,[14930 53408 66548 36843  9076  6779  3019   509   342   546]
143,65.48128125,-0.08402899305555564,0,78244,-16298.5,-40919.0,33.16763347037387,[14927 53415 66545 36842  9076  6777  3022   507   343   546]
144,65.47329166666667,-0.0801111111111112,0,78231,-16264.0,-40908.0,33.16325943341914,[14929 53412 66575 36816  9079  6783  3010   510   340   546]
145,65.471046875,-0.07778732638888879,0,78222,-16274.5,-40897.5,33.15938914998113,[14936 53396 66589 36806  9084  6784  3012   507   340   546]
146,65.471265625,-0.0771190972222224,0,78229,-16275.5,-40880.5,33.15885844062931,[14931 53402 66595 36799  9087  6788  3009   503   340   546]
147,65.47086458333334,-0.07190156249999972,0,78228,-16275.5,-40867.5,33.1585062471783,[14932 53390 66607 36800  9084  6789  3008   503   341   546]
148,65.47183333333334,-0.06802621527777765,0,78222,-16271.5,-40883.5,33.160845516797195,[14924 53414 66589 36803  9083  6790  3007   502   340   548]
149,65.49051041666667,-0.06612065972222231,0,78216,-16237.5,-40825.0,33.15262894222933,[14866 53367 66666 36815  9107  6781  3007   505   337   549]
150,65.49428125,-0.06402256944444436,0,78197,-16238.5,-40785.0,33.15179480127582,[14854 53355 66686 36812  9110  6782  3007   508   337   549]
151,65.482734375,-0.050575173611110816,0,78169,-16297.0,-40769.5,33.148421653952,[14908 53323 66720 36773  9093  6792  2998   505   340   548]
152,65.389546875,-0.05359461805555554,0,77824,-16192.5,-40744.0,33.086889210186825,[14894 53392 67049 36480  9056  6787  2943   515   339   545]
153,65.39490104166667,-0.053373437499999926,0,77824,-16188.0,-40741.5,33.08641567359063,[14889 53348 67062 36517  9054  6788  2944   514   339   545]
154,65.3945625,-0.053240104166666434,0,77821,-16188.0,-40731.0,33.08624663310916,[14890 53344 67066 36517  9053  6787  2945   513   340   545]
155,65.39573958333334,-0.05240868055555552,0,77826,-16188.0,-40732.5,33.08671725832261,[14894 53331 67066 36520  9059  6787  2944   514   340   545]
156,65.39119270833334,-0.05222829861111127,0,77824,-16192.0,-40723.0,33.08706954974929,[14901 53356 67062 36492  9060  6789  2941   514   340   545]
157,65.405125,-0.046236631944444655,0,77809,-16190.5,-40721.0,33.08545814101781,[14879 53305 67105 36519  9062  6791  2938   516   340   545]
158,65.4303125,-0.04155486111111107,0,77820,-16184.5,-40711.5,33.075826361342465,[14810 53273 67190 36519  9070  6799  2938   516   340   545]
159,65.43403125,-0.031188194444444168,0,77823,-16190.5,-40710.0,33.07372261011285,[14786 53278 67212 36515  9071  6798  2938   517   340   545]
160,65.430890625,-0.020986979166666704,0,77826,-16185.5,-40684.5,33.07334533746101,[14789 53298 67214 36484  9074  6803  2937   516   340   545]
161,65.45865625,-0.016664062499999945,0,77845,-16183.5,-40685.5,33.06473289666302,[14709 53241 67300 36524  9076  6807  2941   517   340   545]
162,65.46155729166667,-0.012907465277777893,0,77842,-16180.5,-40701.5,33.06299891356161,[14701 53231 67316 36522  9079  6809  2941   516   341   544]
163,65.46569791666667,-0.009606076388888597,0,77850,-16180.5,-40702.5,33.062529779955014,[14693 53231 67316 36526  9083  6808  2942   515   342   544]
164,65.46578125,-0.007549131944444317,0,77854,-16163.5,-40704.5,33.063275288863146,[14687 53257 67307 36512  9083  6808  2945   514   343   544]
165,65.49725520833333,-0.004277951388888823,0,77878,-16162.0,-40669.0,33.05206408657083,[14635 53201 67362 36560  9081  6812  2948   514   343   544]
166,65.49936458333333,-0.0028499999999998713,0,77882,-16168.5,-40675.0,33.051949633815035,[14635 53193 67359 36571  9081  6813  2947   514   343   544]
167,65.50653125,-0.0013831597222221602,0,77898,-16167.0,-40638.5,33.05103076193096,[14620 53193 67366 36574  9085  6815  2948   512   343   544]
168,65.50430729166666,-0.00010243055555558082,0,77902,-16160.5,-40637.5,33.05127128463551,[14623 53206 67361 36556  9090  6818  2948   511   343   544]
169,65.51884895833334,0.001047743055555846,0,77907,-16159.0,-40610.5,33.04866123309843,[14573 53199 67377 36590  9094  6816  2952   512   343   544]
170,65.52410416666666,0.0014604166666662385,0,77919,-16159.0,-40606.5,33.045167829893316,[14572 53176 67401 36591  9092  6817  2953   511   343   544]
171,65.52333333333333,0.001387847222222168,0,77920,-16148.0,-40608.0,33.0434554055548,[14571 53184 67395 36592  9091  6820  2949   513   341   544]
172,65.51679166666666,0.0011619791666665454,0,77924,-16149.5,-40613.5,33.04670100337698,[14600 53181 67380 36578  9095  6820  2948   513   341   544]
173,65.520625,0.0013114583333333485,0,77907,-16140.5,-40578.5,33.0446245254208,[14602 53129 67436 36576  9091  6820  2948   513   341   544]
174,65.50921875,0.0011975694444444685,0,77898,-16137.0,-40571.5,33.043788315879404,[14611 53150 67426 36569  9082  6821  2945   514   338   544]
175,65.503375,0.0010776041666668826,0,77880,-16145.0,-40557.5,33.044872412766885,[14614 53164 67415 36564  9086  6817  2945   513   338   544]
176,65.491515625,0.000675000000000144,0,77875,-16147.5,-40534.0,33.044611747081866,[14627 53189 67397 36550  9083  6816  2944   512   338   544]
177,65.474453125,0.00011961805555529281,0,77832,-16142.5,-40496.0,33.03622543674106,[14682 53139 67411 36546  9073  6827  2929   511   338   544]
178,65.46558333333333,-0.00020833333333361754,0,77802,-16146.5,-40466.5,33.02951951274883,[14661 53174 67435 36527  9059  6830  2922   510   338   544]
179,65.346671875,-0.004794618055555588,0,77584,-16178.0,-40359.5,33.01976571670495,[14796 53284 67534 36247  9011  6837  2903   508   336   544]
180,65.2614375,-0.007761458333333356,0,77482,-16177.5,-40343.0,33.00739744133518,[14886 53444 67545 36045  8994  6808  2892   506   337   543]
181,65.23428125,-0.008281770833333724,0,77455,-16125.5,-40304.5,33.01089620937151,[14981 53453 67492 36042  8948  6811  2888   505   336   544]
182,64.8451875,-0.01814531249999997,0,76620,-16083.5,-40293.5,32.99035957301027,[15394 54116 67499 35241  8801  6760  2818   495   332   544]
183,64.83628125,-0.018620659722222398,0,76618,-16078.0,-40277.0,32.99473929539221,[15423 54082 67516 35235  8799  6756  2817   497   331   544]
184,64.82259895833333,-0.019065451388889206,0,76597,-16072.5,-40309.0,32.99673741314559,[15444 54107 67503 35199  8802  6757  2818   495   331   544]
185,64.7728125,-0.020764236111111244,0,76548,-16091.5,-40334.0,33.00290013150123,[15545 54239 67374 35123  8785  6748  2816   495   331   544]
186,64.730234375,-0.02203194444444468,0,76504,-16099.5,-40339.5,33.00707519556832,[15592 54360 67349 34985  8787  6747  2813   492   331   544]
187,64.7146875,-0.023014583333333387,0,76479,-16110.5,-40310.5,33.007442861835635,[15592 54402 67370 34929  8781  6746  2813   493   330   544]
188,64.69317708333334,-0.024571180555555353,0,76452,-16089.0,-40313.5,33.008761546966205,[15651 54367 67417 34872  8773  6739  2813   495   329   544]
189,64.65344270833333,-0.0260196180555558,0,76372,-16087.0,-40284.5,33.0121101062715,[15685 54431 67441 34775  8754  6736  2811   493   330   544]
