Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
61,79.81734375,0.03126423611111117,1,111226,-5798.0,-26890.5,28.437537751377185,[ 9690 37711 65905 44872 20640  8399  3968   574   192    49]
62,79.86939583333333,0.03295850694444435,1,111472,-5758.0,-26888.0,28.417916422595958,[ 9653 37607 65984 44834 20726  8405  3976   574   192    49]
63,80.49128125,0.06083315972222228,1,113514,-5377.0,-26862.5,28.45425050673564,[ 8898 36595 66308 45196 21386  8649  4055   659   201    53]
64,80.484828125,0.060568055555555604,1,113498,-5385.0,-26864.0,28.458098565801535,[ 8915 36599 66312 45158 21401  8654  4048   659   201    53]
65,80.49316666666667,0.060957812499999875,1,113513,-5384.0,-26849.0,28.454663230401366,[ 8897 36586 66331 45177 21390  8654  4052   659   201    53]
66,80.50265625,0.06150937499999998,1,113619,-5391.5,-26848.5,28.453834012794644,[ 8894 36564 66324 45203 21391  8654  4057   659   201    53]
67,80.50258333333333,0.06271597222222217,1,113618,-5391.5,-26848.5,28.453784231212357,[ 8894 36563 66325 45202 21392  8654  4057   659   201    53]
68,80.49236979166666,0.06315729166666652,1,113528,-5384.0,-26865.5,28.454530140733667,[ 8897 36593 66332 45164 21400  8651  4050   659   201    53]
69,80.50315104166667,0.06373472222222223,1,113622,-5384.5,-26857.5,28.453177189099108,[ 8885 36554 66356 45179 21404  8652  4057   659   201    53]
70,80.50344791666667,0.06344444444444454,1,113622,-5384.5,-26857.5,28.452703968373033,[ 8881 36558 66356 45179 21404  8652  4057   659   201    53]
71,80.506640625,0.06451215277777796,1,113621,-5386.5,-26853.5,28.452356333036807,[ 8875 36565 66340 45182 21411  8654  4060   659   201    53]
72,80.50370833333334,0.06455208333333359,1,113535,-5377.0,-26885.0,28.459652302249413,[ 8875 36590 66347 45160 21405  8649  4057   663   201    53]
73,80.52330729166667,0.06522569444444457,1,113634,-5382.0,-26877.5,28.452448973743692,[ 8805 36573 66390 45180 21419  8650  4067   662   201    53]
74,80.48136458333333,0.06361128472222219,1,113538,-5384.0,-26872.0,28.47393959490992,[ 8890 36601 66396 45066 21431  8634  4065   663   201    53]
75,80.41246354166667,0.06149305555555552,1,113355,-5386.0,-26826.5,28.493714838278446,[ 7967 34900 67256 45050 22589  9258  3961   748   210    61]
76,80.36555208333333,0.059943923611110964,1,113167,-5352.0,-26857.5,28.493528995037405,[ 8005 34973 67264 45060 22483  9246  3949   750   209    61]
77,80.29929166666666,0.05771666666666656,1,113117,-5356.0,-26857.5,28.52511206372841,[ 8148 35013 67333 44915 22382  9234  3955   750   209    61]
78,80.21454166666666,0.05482899305555548,1,112789,-5370.5,-26840.0,28.537037209678886,[ 8303 35027 67464 44689 22367  9186  3950   741   212    61]
79,80.13733854166667,0.04758437500000004,1,112576,-5369.0,-26807.0,28.550130209860214,[ 8377 35212 67345 44679 22280  9151  3942   741   212    61]
80,80.08616666666667,0.03659513888888881,1,112419,-5386.5,-26850.5,28.55267030516683,[ 8460 35321 67234 44661 22253  9133  3928   738   211    61]
81,79.99619791666667,0.029506770833333463,1,112162,-5392.0,-26819.0,28.564151230942645,[ 8546 35565 67111 44658 22076  9135  3899   737   212    61]
82,79.80442708333334,0.022144270833333243,1,111398,-5377.5,-26704.5,28.61193772537843,[ 6400 32627 68742 46738 22990  9341  4154   735   212    61]
83,79.590609375,0.007507812499999981,1,110231,-5379.5,-26578.0,28.62101315655735,[ 6483 33160 68620 46624 22709  9277  4123   732   211    61]
84,79.390015625,-0.003254687499999894,1,109439,-5361.0,-26706.0,28.674614522615453,[ 6781 33370 68765 46175 22523  9281  4115   722   207    61]
85,79.2846875,-0.007565277777777624,1,108868,-5401.5,-26647.0,28.722448118919296,[ 6985 33472 68656 46040 22490  9254  4109   725   209    60]
86,79.2125625,-0.012637152777777771,1,108564,-5414.5,-26703.5,28.730513948882415,[ 7046 33686 68451 46103 22356  9268  4107   718   206    59]
87,79.162578125,-0.017386631944444748,1,108303,-5429.5,-26635.5,28.731544993756803,[ 7103 33717 68482 46155 22204  9266  4090   718   206    59]
88,79.14360416666666,-0.018554513888888853,1,108233,-5431.5,-26668.0,28.739924733315657,[ 7115 33822 68405 46141 22176  9266  4090   720   205    60]
89,79.076640625,-0.023069618055555453,1,107994,-5472.5,-26621.0,28.748966035139414,[ 7142 33983 68310 46185 22064  9251  4076   724   205    60]
90,79.03583333333333,-0.024851736111111224,1,107828,-5485.0,-26588.0,28.735051500253523,[ 7157 34015 68331 46194 22016  9280  4025   718   204    60]
91,79.02241666666667,-0.02649756944444448,1,107827,-5471.5,-26576.0,28.739644649445285,[ 7186 34035 68313 46177 22006  9278  4024   717   204    60]
92,79.042765625,-0.027554340277777575,1,107888,-5466.0,-26596.0,28.725298614223632,[ 7117 34061 68300 46218 22023  9277  4023   717   204    60]
93,79.37088020833333,-0.037346701388888924,1,108687,-5334.5,-27153.0,28.609224272882106,[ 8709 37405 66462 44365 21167  9119  3914   604   205    50]
94,79.378984375,-0.03686145833333351,1,108707,-5338.5,-27188.5,28.604320241329027,[ 8696 37389 66487 44372 21162  9122  3913   604   205    50]
95,79.406125,-0.03623472222222214,1,108799,-5323.5,-27096.0,28.590755899434374,[ 8640 37331 66562 44384 21171  9142  3911   604   205    50]
96,79.43596875,-0.03555625000000002,1,108855,-5310.5,-27102.0,28.586786246720536,[ 8566 37322 66478 44515 21207  9123  3930   604   205    50]
97,79.48010416666666,-0.03408263888888901,1,109034,-5299.5,-27138.5,28.565942534875617,[ 8421 37324 66491 44622 21215  9125  3943   604   205    50]
98,79.52266145833333,-0.03232361111111099,1,109129,-5317.5,-27093.0,28.54953128263766,[ 8328 37297 66518 44673 21249  9126  3950   604   205    50]
99,79.56190104166667,-0.03137499999999989,1,109217,-5278.5,-27059.5,28.531624295292186,[ 8177 37332 66584 44651 21310  9130  3957   604   205    50]
100,79.56569791666666,-0.03125833333333361,1,109217,-5250.0,-27065.0,28.53453347174985,[ 8160 37356 66568 44677 21294  9132  3954   602   202    55]
101,79.59155729166666,-0.03050277777777808,1,109320,-5245.0,-27109.0,28.52513881378452,[ 8098 37380 66573 44682 21311  9129  3968   602   202    55]
102,79.45690625,-0.034893402777777756,1,108824,-5244.5,-27167.5,28.580070219683577,[ 8327 37671 66411 44408 21245  9120  3959   602   202    55]
103,79.34629166666667,-0.03923385416666652,1,108427,-5255.0,-27167.0,28.613328202633074,[ 8489 37949 66432 44032 21163  9128  3948   602   202    55]
104,79.23364583333333,-0.04159062500000014,1,108192,-5169.0,-27225.0,28.66491873134417,[ 8719 38163 66240 43911 21055  9110  3941   604   208    49]
105,79.150515625,-0.04206493055555569,1,107762,-5181.5,-27182.5,28.674835916501728,[ 8794 38333 66268 43741 20972  9106  3925   604   208    49]
106,79.11998958333334,-0.04151874999999971,1,107704,-5189.5,-27206.5,28.685578337959733,[ 8867 38386 66224 43682 20958  9097  3925   604   208    49]
107,79.04455729166666,-0.04182447916666661,1,107421,-5214.5,-27215.0,28.710452855875086,[ 8996 38499 66191 43552 20892  9092  3917   604   208    49]
108,78.99453125,-0.04066701388888892,1,107251,-5198.5,-27248.5,28.715279420129395,[ 9025 38625 66130 43549 20803  9090  3917   604   208    49]
109,78.97772395833333,-0.038653819444444557,1,107158,-5204.0,-27256.0,28.714215748817423,[ 9065 38651 66159 43462 20809  9080  3913   604   208    49]
110,78.95683854166667,-0.037644270833333354,1,107138,-5221.5,-27268.5,28.72466123612568,[ 9156 38623 66183 43399 20780  9085  3913   604   208    49]
111,78.93582291666667,-0.03534583333333359,1,107058,-5215.5,-27276.0,28.71814496188733,[ 9158 38653 66193 43430 20718  9075  3913   603   208    49]
112,78.9228125,-0.029387152777777696,1,107028,-5212.5,-27279.0,28.724069291679008,[ 9187 38656 66179 43407 20733  9064  3914   603   208    49]
113,78.70080729166666,-0.02966006944444454,1,105607,-5182.5,-27197.5,28.736430482025423,[ 9335 39141 66295 42908 20578  8992  3814   665   218    54]
114,77.20611458333333,-0.07279670138888908,1,100730,-5131.5,-26750.0,28.738194607151947,[ 8076 38219 67323 44795 19960  8922  3795   645   211    54]
115,76.77658854166667,-0.08360329861111117,1,99435,-5055.5,-27024.0,28.812654352939305,[ 8652 39396 66437 44637 19485  8820  3672   639   208    54]
116,76.35084895833333,-0.09539045138888914,1,98361,-5065.0,-27195.0,28.88922834524032,[ 9148 40370 66033 44463 18736  8729  3621   640   207    53]
117,76.11392708333334,-0.10162170138888864,1,97704,-5091.0,-27061.0,28.875026511439774,[ 9394 36031 70478 42859 19534  9247  3575   625   204    53]
118,76.04501041666667,-0.10328645833333307,1,97561,-5101.5,-27200.5,28.87814945125567,[ 9446 36272 70311 42822 19478  9234  3563   617   204    53]
119,75.966046875,-0.10368645833333308,1,97380,-5098.5,-27209.0,28.87560061240232,[ 9482 36572 70167 42661 19486  9201  3557   617   204    53]
120,75.983328125,-0.10175017361111098,1,97402,-5121.5,-27297.5,28.874568325897396,[ 9457 36536 70210 42672 19456  9238  3557   617   204    53]
121,76.01560416666666,-0.10022708333333365,1,97545,-5121.0,-27261.0,28.867721056744028,[ 9404 36507 70214 42736 19440  9264  3561   614   207    53]
122,76.04376041666667,-0.09996684027777765,1,97585,-5121.0,-27230.0,28.852382946519334,[ 9300 36556 70222 42740 19489  9258  3561   614   207    53]
123,76.24226041666667,-0.10428732638888884,1,97987,-5248.0,-27748.5,28.761482082069126,[ 8812 41279 65725 44506 18452  8739  3647   591   198    51]
124,76.231234375,-0.10492500000000007,1,97955,-5246.5,-27775.0,28.7657075648329,[ 8831 41356 65669 44476 18445  8735  3648   591   198    51]
125,76.24815625,-0.1052656250000003,1,98004,-5240.0,-27769.0,28.760568016683063,[ 8806 41325 65669 44520 18441  8756  3643   591   198    51]
126,76.2578125,-0.10593854166666669,1,97996,-5242.5,-27775.5,28.756464334966097,[ 8760 41360 65677 44485 18484  8748  3646   591   198    51]
127,76.264203125,-0.10719670138888897,1,98025,-5240.5,-27772.0,28.757293347376653,[ 8755 41371 65660 44439 18541  8748  3646   591   198    51]
128,76.32629166666666,-0.1065456597222223,1,98163,-5179.5,-27749.5,28.750825393918642,[11430 45981 62168 42416 17253  8529  3383   591   198    51]
129,77.03309895833333,-0.0842934027777782,1,100179,-4982.0,-27798.5,28.650988807845543,[10163 45160 62752 42900 17985  8655  3535   601   198    51]
130,77.31077083333334,-0.07516423611111094,1,100926,-5070.5,-27831.5,28.597464096299685,[ 9713 44586 63132 43129 18274  8769  3545   603   198    51]
131,77.80564583333333,-0.05953038194444436,1,102420,-4836.5,-27742.0,28.54228382665327,[ 9105 43588 63593 43578 18742  8928  3611   603   201    51]
132,78.14307291666667,-0.0437944444444445,1,103478,-4839.5,-27957.5,28.52937391485922,[ 8605 42904 64071 43851 18946  9071  3693   608   200    51]
133,78.3803125,-0.03219930555555569,1,104078,-4834.0,-27652.5,28.521991294479136,[ 8326 42543 64290 43702 19373  9189  3716   607   203    51]
134,78.58900520833333,-0.021488020833333128,1,104779,-4752.5,-27586.0,28.50122904787715,[ 8058 42069 64640 43710 19686  9214  3761   607   204    51]
135,78.727234375,-0.014109375000000075,1,105151,-4750.0,-27627.5,28.5211133409179,[ 8027 41616 64911 43574 19957  9229  3821   608   206    51]
136,78.746703125,-0.01244288194444465,1,105253,-4760.0,-27620.0,28.52854312762539,[ 8026 41580 64890 43612 19965  9217  3839   614   206    51]
137,78.83939583333333,-0.00683871527777787,1,105393,-4719.5,-27610.5,28.496755444874466,[ 7817 41358 65173 43580 20139  9211  3851   616   204    51]
138,78.88347395833334,-0.0037019097222218043,1,105618,-4729.0,-27516.5,28.495897910458623,[ 7761 41270 65229 43652 20137  9231  3850   615   204    51]
139,78.908890625,-0.0022944444444443473,1,105665,-4740.5,-27522.0,28.492588877755335,[ 7730 41218 65281 43641 20174  9238  3847   611   207    53]
140,78.96958333333333,0.0004248263888887512,1,105808,-4730.5,-27630.0,28.516252526580733,[ 8824 43389 63838 43948 18528  9088  3639   509   190    47]
141,79.09330729166666,0.005249479166666523,1,106083,-4668.0,-27467.5,28.480592752626976,[ 8621 43122 64108 44011 18618  9101  3675   506   191    47]
142,79.12280729166666,0.006666493055555141,1,106282,-4724.0,-27510.0,28.480452664838623,[ 8606 43001 64216 43827 18829  9108  3668   508   190    47]
143,79.24653125,0.018190798611111347,1,106665,-4719.0,-27435.0,28.47557768379962,[ 9481 45171 63029 44059 16652  9148  3713   505   193    49]
144,79.22632291666666,0.06734027777777764,1,106669,-4727.5,-27459.5,28.49343979358626,[ 9585 45132 62920 44064 16701  9120  3730   506   193    49]
145,79.204703125,0.08093715277777752,1,106549,-4740.5,-27493.0,28.509343456820407,[ 9638 45186 62884 43956 16719  9124  3746   505   193    49]
146,79.06420833333334,0.09044531250000035,1,106106,-4739.0,-27466.5,28.527405723092492,[ 9810 45380 62925 43565 16816  9044  3713   505   193    49]
147,78.96644791666667,0.09508402777777765,1,105847,-4739.0,-27452.5,28.51552262378692,[ 9911 45463 62971 43569 16638  9007  3694   505   193    49]
148,78.89408854166666,0.09496927083333304,1,105624,-4735.5,-27515.0,28.539295578867986,[ 9988 45639 62871 43465 16587  9011  3691   506   193    49]
149,78.82911979166667,0.0954357638888889,1,105353,-4748.5,-27471.0,28.5646059208373,[10092 45745 62826 43294 16600  8996  3699   506   193    49]
150,78.727109375,0.09145937499999993,1,104975,-4744.0,-27428.5,28.59312917319684,[10177 46017 62712 43109 16577  8963  3697   506   193    49]
151,78.65327604166667,0.08792239583333365,1,104682,-4744.0,-27394.0,28.600502366596945,[ 9208 43667 64291 42755 18706  8944  3681   506   193    49]
152,78.58134375,0.08458611111111101,1,104386,-4727.0,-27387.5,28.620269038934673,[ 9274 43921 64112 42678 18645  8951  3671   506   193    49]
153,77.31244270833334,0.035672743055555615,1,100076,-4586.0,-27423.5,28.81962582475715,[ 9957 44852 63025 43822 17440  8197  3980   503   179    45]
154,77.15022916666666,0.030633159722222084,1,99621,-4584.0,-27345.5,28.789525257128084,[ 9979 45204 63027 44013 16979  8134  3937   503   179    45]
155,77.00200520833333,0.025128298611111197,1,99187,-4533.0,-27218.5,28.786386777215945,[10176 45448 63097 43948 16586  8101  3917   503   179    45]
156,76.8581875,0.02001249999999999,1,98584,-4506.5,-27220.0,28.804825327217493,[10279 45994 62708 43855 16499  8061  3877   503   179    45]
157,76.829328125,0.0188375000000003,1,98489,-4540.0,-27193.5,28.81494840042954,[10295 46179 62555 43828 16480  8058  3878   504   178    45]
158,76.78066666666666,0.015145833333333296,1,98323,-4535.5,-27156.5,28.813228247726,[10334 46315 62494 43770 16437  8054  3875   500   176    45]
159,76.72219270833334,-0.010363541666666264,1,98135,-4534.0,-27024.0,28.827142974409213,[10366 46589 62286 43715 16404  8060  3858   501   176    45]
160,76.65429166666667,-0.021882638888889024,1,97852,-4494.5,-27115.0,28.83236817360419,[10464 46785 62121 43664 16352  8055  3837   501   176    45]
161,76.50177083333334,-0.043462499999999696,1,97420,-4470.0,-27162.5,28.838582861289883,[10545 47242 62095 43436 16095  8039  3828   498   177    45]
162,76.45479166666667,-0.05627604166666676,1,97177,-4471.0,-27154.5,28.85163156056512,[10594 47498 61901 43379 16047  8031  3830   498   177    45]
163,76.43602083333333,-0.0648097222222224,1,97138,-4466.0,-27165.5,28.85904538296845,[10619 47660 61709 43396 16023  8044  3832   495   177    45]
164,76.36397395833333,-0.07416770833333336,1,96941,-4442.0,-27187.0,28.862262469055597,[10659 47882 61639 43282 15966  8039  3816   495   177    45]
165,76.33903125,-0.079606770833333,1,96859,-4444.0,-27176.5,28.86019670142351,[10672 48062 61476 43317 15900  8062  3794   495   177    45]
166,76.340296875,-0.0802135416666663,1,96851,-4440.5,-27154.0,28.859597535514336,[10667 48067 61478 43316 15892  8067  3796   495   177    45]
167,76.39388020833333,-0.08151718749999996,1,96974,-4359.5,-27134.0,28.825447182246513,[10511 48057 61612 43288 15936  8086  3793   495   177    45]
168,76.509046875,-0.07914756944444482,1,97276,-4319.0,-27237.5,28.80086734493806,[10290 48017 61588 43507 15896  8155  3830   495   177    45]
169,76.59814583333333,-0.07702482638888881,1,97499,-4314.0,-27291.0,28.784411701105384,[10118 47991 61461 43811 15878  8169  3855   495   177    45]
170,76.712875,-0.07522361111111119,1,97779,-4277.5,-27218.0,28.736744532352795,[ 9849 47893 61574 43985 15942  8189  3851   495   177    45]
171,76.82322395833333,-0.0756694444444444,1,98223,-4263.0,-27239.0,28.711040182412283,[ 9695 47614 61753 44149 16003  8184  3885   495   177    45]
172,76.85529166666667,-0.07558385416666624,1,98296,-4249.5,-27255.0,28.69987037424148,[ 9615 47583 61807 44186 16007  8202  3879   495   181    45]
173,77.04534375,-0.07337291666666677,1,98714,-4247.0,-27378.5,28.67674046931303,[ 9323 47325 61928 44451 16081  8265  3899   502   181    45]
174,77.15351041666666,-0.06909374999999993,1,98993,-4232.5,-27338.0,28.654150135166134,[ 9142 47078 62201 44446 16188  8309  3908   502   181    45]
175,77.15719791666666,-0.06825017361111113,1,98987,-4232.0,-27329.0,28.653868580844872,[ 9148 46995 62276 44446 16190  8309  3908   502   181    45]
176,77.15491666666667,-0.06364305555555584,1,98943,-4233.5,-27296.0,28.656856196665906,[ 9170 46939 62327 44396 16220  8316  3908   498   181    45]
177,77.204953125,-0.05871649305555546,1,99087,-4227.5,-27328.5,28.65004380173881,[ 9086 46840 64458 42419 16223  8742  3509   516   168    39]
178,77.20703125,-0.05623524305555539,1,99099,-4227.5,-27330.0,28.651113135354038,[ 9079 46843 64440 42410 16255  8743  3507   516   168    39]
179,77.638078125,-0.03970138888888878,1,100301,-4229.5,-27644.5,28.62409436438813,[ 8413 45696 65413 42513 16779  8790  3673   516   168    39]
180,78.43923958333333,-0.009595659722222176,1,102805,-4199.5,-28179.5,28.65396580036406,[ 7591 47571 62426 44796 16003  9337  3619   456   165    36]
181,78.66684375,0.0004522569444442108,1,103637,-4171.5,-28168.0,28.60083234942215,[ 7304 47018 62868 44802 16331  9373  3647   456   165    36]
182,79.16690104166666,0.019518576388888674,1,105140,-4106.5,-28333.0,28.52982856591718,[ 6328 46394 63633 45212 16565  9402  3805   456   166    39]
183,80.23851041666667,0.09753559027777783,1,109117,-4027.0,-28637.5,28.48949200052202,[ 6512 42279 65144 45859 17788  9352  4333   502   181    50]
184,80.235015625,0.10282621527777801,1,109114,-4034.0,-28664.5,28.490757308836244,[ 6505 42282 65145 45832 17819  9360  4324   502   181    50]
185,80.29040625,0.1096133680555558,1,109330,-4029.5,-28633.5,28.470811581804753,[ 6402 42175 65248 45869 17883  9350  4340   502   181    50]
186,80.33283333333334,0.11582152777777803,1,109396,-4029.5,-28613.0,28.47084021952207,[ 6320 42101 65375 45738 18023  9353  4357   502   181    50]
187,80.35428125,0.11749843749999987,1,109491,-4039.5,-28617.0,28.469824035796773,[ 6324 42033 65367 45779 18041  9368  4355   502   181    50]
188,80.37409375,0.11978090277777795,1,109578,-4013.5,-28598.5,28.45818811050481,[ 7346 44341 64076 43770 18011  9758  3965   502   181    50]
189,80.493625,0.12571440972222186,1,110029,-4034.5,-28417.5,28.418912624800434,[ 7198 44037 64303 43850 18133  9764  3983   501   181    50]
