Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
0,78.160875,0,1,112574,-15151.5,-16576.0,28.122626278811666,[ 5048 16285 79319 59016 20018 10554  1083   346   174   157]
1,78.169421875,0,1,112587,-15187.0,-16594.0,28.122956025341143,[ 5049 16276 79316 59034 20006 10556  1085   347   174   157]
2,78.16409375,0,1,112565,-15188.0,-16592.5,28.121026206521655,[ 5048 16286 79317 59035 20001 10549  1087   346   174   157]
3,78.16121875,0,1,112556,-15200.5,-16584.0,28.122452443400366,[ 5048 16298 79328 59008 20005 10549  1087   346   174   157]
4,78.15553125,0,1,112556,-15200.5,-16584.5,28.119700197493923,[ 5046 16303 79330 59023 19986 10548  1087   346   174   157]
5,78.09797916666666,0,1,112391,-15179.0,-16580.0,28.137652044598525,[ 5033 16375 79548 58746 19964 10580  1079   344   174   157]
6,78.08864583333333,0,1,112344,-15147.0,-16590.0,28.135915404803036,[ 5040 16424 79460 58794 19971 10564  1068   349   173   157]
7,78.05720833333334,0,1,112062,-15180.0,-16638.5,28.145193826654143,[ 5055 16461 79476 58746 19950 10558  1075   349   173   157]
8,77.681953125,0,1,110646,-15152.0,-16554.0,28.163592176963203,[ 5111 16718 80388 57999 19606 10424  1079   344   174   157]
9,77.499328125,0,1,110065,-15092.5,-16668.5,28.186345127240553,[ 5171 16954 80719 57567 19416 10426  1063   354   175   155]
10,77.33892708333333,0,1,109533,-15054.5,-16758.5,28.184473290841954,[ 5236 17058 81223 57091 19289 10378  1044   350   176   155]
11,77.24615104166666,0,1,109328,-15035.5,-16747.0,28.19498234538112,[ 5309 17151 81388 56849 19239 10338  1043   352   176   155]
12,77.23611979166667,0,1,109326,-15034.5,-16764.0,28.200138196806463,[ 5333 17154 81409 56840 19197 10340  1044   351   177   155]
13,77.06055208333333,0,1,108791,-15020.5,-16996.5,28.24195147344704,[ 5482 17320 81598 56600 18972 10308  1041   350   175   154]
14,77.010546875,0,1,108682,-15004.5,-17052.0,28.26313334490288,[ 5514 17460 81582 56495 18936 10290  1045   350   174   154]
15,76.982359375,0,1,108551,-15036.0,-17069.0,28.27005641752447,[ 5534 17475 81681 56385 18912 10290  1046   350   173   154]
16,76.95169791666666,0,1,108470,-15027.0,-17115.5,28.279569337398794,[ 5594 17459 81691 56348 18910 10276  1043   350   175   154]
17,76.799390625,0,1,107989,-15016.0,-17081.5,28.29476745360637,[ 5634 17779 81906 55939 18798 10239  1027   350   172   156]
18,76.78121875,0,1,107971,-15015.0,-17086.5,28.291682364515697,[ 5641 17793 81919 55975 18725 10242  1025   352   172   156]
19,76.74777083333333,0,1,107934,-15045.5,-17041.0,28.2971635288913,[ 5728 17753 81919 55950 18712 10242  1028   341   171   156]
20,76.7430625,0,1,107910,-15079.0,-17051.5,28.295381392041595,[ 5736 17762 81939 55921 18715 10239  1023   338   171   156]
21,76.664921875,0,1,107668,-15068.5,-17159.5,28.281525159695324,[ 5773 17774 82120 55737 18659 10261  1028   320   169   159]
22,76.59440625,0,1,107310,-15089.5,-17194.0,28.288487314511787,[ 5790 17924 82321 55431 18636 10212  1038   320   171   157]
23,75.96816666666666,0,1,105136,-15082.0,-17251.5,28.270548337546536,[ 6086 18639 83124 54225 18364  9909  1031   299   164   159]
24,75.961484375,0,1,105092,-15084.0,-17240.0,28.2720806200799,[ 6109 18617 83149 54202 18374  9897  1030   299   164   159]
25,75.92765625,0,1,105005,-15072.5,-17242.5,28.266674756654748,[ 6083 18659 83216 54163 18342  9885  1029   301   163   159]
26,75.92446875,0,1,104993,-15072.5,-17225.5,28.267222685711566,[ 6084 18666 83212 54164 18338  9884  1029   301   163   159]
27,75.92280729166667,0,1,104977,-15072.5,-17224.5,28.26808168814161,[ 6084 18675 83204 54163 18339  9883  1029   301   163   159]
28,75.92736458333333,0,1,105025,-15075.0,-17199.5,28.272131543499018,[ 6086 18698 83135 54207 18340  9882  1029   300   164   159]
29,75.91563541666666,0,1,104892,-15078.0,-17210.0,28.26875091776098,[ 6086 18694 83190 54169 18340  9873  1023   301   166   158]
30,75.91469791666667,0,1,104892,-15078.0,-17220.5,28.269561527750046,[ 6086 18698 83180 54175 18340  9873  1023   301   166   158]
31,75.91375520833333,-0.075188888888889,1,104889,-15078.0,-17233.0,28.270382292443628,[ 6086 18700 83181 54165 18349  9871  1023   301   166   158]
32,75.92967708333333,-0.07448055555555584,1,104931,-15077.5,-17310.5,28.29047437043179,[ 6093 18693 83179 54101 18371  9914  1023   303   165   158]
33,75.93484895833333,-0.074212326388889,1,104950,-15091.0,-17325.0,28.28503561455721,[ 6080 18691 83185 54073 18421  9899  1025   307   161   158]
34,75.95526041666666,-0.07334236111111116,1,104987,-15034.5,-17354.0,28.29762906799231,[ 6060 18712 83160 54022 18461  9934  1025   306   162   158]
35,75.97609895833334,-0.07072934027777743,1,105046,-15041.5,-17370.5,28.30627795116378,[ 6060 18691 83162 53965 18525  9946  1025   306   162   158]
36,75.97947395833333,-0.0703057291666667,1,105042,-15045.0,-17385.5,28.310041845723465,[ 6062 18692 83142 53985 18522  9946  1025   306   162   158]
37,76.008140625,-0.06830225694444465,1,105106,-15089.5,-17545.5,28.339854544531885,[ 6049 18809 82993 53862 18657  9977  1025   307   163   158]
38,76.00527604166666,-0.05588923611111151,1,105103,-15089.5,-17627.0,28.3410812006479,[ 6051 18852 82945 53897 18629  9971  1026   308   163   158]
39,76.00977083333333,-0.04965190972222236,1,105115,-15089.5,-17624.5,28.3426513173606,[ 6051 18834 82969 53866 18640  9986  1025   308   163   158]
40,76.16022916666667,-0.03928993055555547,1,105391,-15099.0,-17655.0,28.41784657037691,[ 6033 18705 82866 53671 18914 10149  1032   309   163   158]
41,76.43629166666666,-0.02699531250000007,1,106502,-15107.0,-17566.0,28.442342510740282,[ 5876 18437 82618 53707 19481 10206  1033   318   164   160]
42,76.49045833333334,-0.024855381944444352,1,106806,-15130.0,-17521.0,28.42754409236338,[ 5833 18300 82706 53747 19512 10226  1034   318   164   160]
43,76.56530729166667,-0.01650815972222214,1,106996,-15109.0,-17474.5,28.444841278768315,[ 5786 18208 82704 53805 19525 10293  1034   316   162   167]
44,76.62297395833333,-0.012919097222222339,1,107187,-15106.5,-17485.5,28.440824390107007,[ 5757 18106 82535 54028 19583 10313  1032   317   162   167]
45,76.71919270833334,-0.008772222222222107,1,107573,-15223.5,-17477.0,28.45165794770632,[ 5700 18039 82404 54113 19675 10384  1036   317   166   166]
46,76.80992708333333,-0.004725694444444173,1,107805,-15231.0,-17536.0,28.461527347509243,[ 5622 17981 82414 54094 19758 10430  1052   317   166   166]
47,76.91415625,0.003825520833333466,1,108174,-15184.0,-17662.5,28.460103207834404,[ 5557 17895 82130 54380 19862 10464  1062   318   166   166]
48,76.932359375,0.005038020833333689,1,108186,-15211.0,-17642.0,28.46386932652545,[ 5533 17894 82097 54374 19918 10468  1066   317   167   166]
49,77.01640625,0.008954513888888963,1,108468,-15219.5,-17701.0,28.464288144707936,[ 5454 17850 81896 54642 19941 10487  1066   329   169   166]
50,77.13772395833334,0.013155381944444855,1,108760,-15142.5,-17806.5,28.46413397130327,[ 5307 17793 81871 54674 20040 10575  1055   348   168   169]
51,77.78559375,0.03735572916666664,1,110847,-15191.5,-17747.0,28.43449011107158,[ 5029 16757 81459 55687 20447 10870  1066   348   168   169]
52,78.29800520833334,0.056786631944444346,1,113036,-15143.0,-17972.5,28.389087548812473,[ 4782 16550 80079 56875 20927 11026  1070   354   168   169]
53,79.18172916666667,0.1071187500000003,1,115609,-14951.5,-17930.5,28.345138757406872,[ 4139 15957 78843 58106 21713 11404  1107   381   180   170]
54,79.17677604166667,0.10717638888888908,1,115570,-14953.0,-17948.0,28.345761279647427,[ 4140 15943 78888 58080 21690 11421  1107   381   180   170]
55,79.17797916666666,0.10834409722222205,1,115553,-14951.0,-17946.0,28.34693804157513,[ 4142 15979 78808 58131 21700 11404  1103   383   180   170]
56,79.17953125,0.10850208333333314,1,115593,-14957.0,-17916.5,28.35414831843141,[ 4149 15973 78750 58144 21754 11395  1103   382   180   170]
57,79.20181770833334,0.10930034722222218,1,115678,-14959.5,-17926.5,28.354885562061494,[ 4134 15949 78749 58143 21766 11418  1109   382   180   170]
58,79.20165104166666,0.10914288194444452,1,115684,-14959.0,-17915.0,28.358104521736433,[ 4139 15953 78748 58128 21769 11422  1109   382   180   170]
59,79.21102604166667,0.109846354166667,1,115688,-14973.0,-17922.0,28.34837690623701,[ 4121 15924 78771 58174 21758 11406  1114   382   180   170]
60,79.19316145833334,0.10928211805555559,1,115640,-14968.0,-17916.0,28.35712572310555,[ 4140 15959 78766 58124 21753 11415  1111   382   180   170]
61,79.23154166666667,0.11059288194444482,1,115730,-14968.5,-17946.5,28.33949766738872,[ 4115 15891 78767 58206 21768 11407  1113   382   182   169]
62,79.222,0.1097440972222221,1,115696,-14968.5,-17909.0,28.33592127935847,[ 4116 15885 78792 58221 21748 11392  1113   382   182   169]
63,79.22065104166667,0.10952673611111123,1,115691,-14968.5,-17934.5,28.335569622404716,[ 4116 15885 78802 58228 21729 11394  1113   382   182   169]
